Time(s),CH1V,CH2V
-1.880000e-04,4.938667e+00,3.322400e+00
-1.875000e-04,4.978400e+00,3.296800e+00
-1.870000e-04,5.022400e+00,3.253867e+00
-1.865000e-04,4.984800e+00,3.262400e+00
-1.860000e-04,4.982666e+00,3.224000e+00
-1.855000e-04,4.998133e+00,3.192000e+00
-1.850000e-04,4.987200e+00,3.172800e+00
-1.845000e-04,4.969600e+00,3.142933e+00
-1.840000e-04,4.925333e+00,3.078933e+00
-1.835000e-04,4.971734e+00,3.061867e+00
-1.830000e-04,5.009067e+00,3.032000e+00
-1.825000e-04,4.987200e+00,2.997600e+00
-1.820000e-04,4.996000e+00,2.959200e+00
-1.815000e-04,4.978400e+00,2.948533e+00
-1.810000e-04,4.991467e+00,2.937867e+00
-1.805000e-04,4.954134e+00,2.880267e+00
-1.800000e-04,4.921067e+00,2.848267e+00
-1.795000e-04,4.954134e+00,2.824800e+00
-1.790000e-04,5.000267e+00,2.788533e+00
-1.785000e-04,4.987200e+00,2.754400e+00
-1.780000e-04,4.969600e+00,2.724267e+00
-1.775000e-04,4.976000e+00,2.711467e+00
-1.770000e-04,4.978400e+00,2.690133e+00
-1.765000e-04,4.958400e+00,2.651733e+00
-1.760000e-04,4.929867e+00,2.604800e+00
-1.755000e-04,4.958400e+00,2.570667e+00
-1.750000e-04,5.000267e+00,2.545067e+00
-1.745000e-04,4.980534e+00,2.519467e+00
-1.740000e-04,4.978400e+00,2.502400e+00
-1.735000e-04,4.976000e+00,2.472533e+00
-1.730000e-04,4.982666e+00,2.455200e+00
-1.725000e-04,4.958400e+00,2.423200e+00
-1.720000e-04,4.907733e+00,2.361333e+00
-1.715000e-04,4.956267e+00,2.346400e+00
-1.710000e-04,4.987200e+00,2.327200e+00
-1.705000e-04,4.980534e+00,2.293067e+00
-1.700000e-04,4.978400e+00,2.263200e+00
-1.695000e-04,4.991467e+00,2.241867e+00
-1.690000e-04,4.965067e+00,2.212000e+00
-1.685000e-04,4.965067e+00,2.181867e+00
-1.680000e-04,4.929867e+00,2.126400e+00
-1.675000e-04,4.965067e+00,2.098667e+00
-1.670000e-04,4.987200e+00,2.066667e+00
-1.665000e-04,4.982666e+00,2.043200e+00
-1.660000e-04,4.960800e+00,2.036800e+00
-1.655000e-04,4.969600e+00,2.004800e+00
-1.650000e-04,4.973867e+00,1.981333e+00
-1.645000e-04,4.952000e+00,1.945067e+00
-1.640000e-04,4.934134e+00,1.912800e+00
-1.635000e-04,4.949600e+00,1.865867e+00
-1.630000e-04,4.987200e+00,1.840267e+00
-1.625000e-04,4.969600e+00,1.801867e+00
-1.620000e-04,4.987200e+00,1.784800e+00
-1.615000e-04,4.973867e+00,1.776267e+00
-1.610000e-04,4.987200e+00,1.746400e+00
-1.605000e-04,4.967200e+00,1.705867e+00
-1.600000e-04,4.938667e+00,1.656800e+00
-1.595000e-04,4.960800e+00,1.648267e+00
-1.590000e-04,5.004800e+00,1.609600e+00
-1.585000e-04,4.978400e+00,1.590400e+00
-1.580000e-04,4.960800e+00,1.584000e+00
-1.575000e-04,4.980534e+00,1.530667e+00
-1.570000e-04,4.987200e+00,1.537067e+00
-1.565000e-04,4.954134e+00,1.477333e+00
-1.560000e-04,4.929867e+00,1.451733e+00
-1.555000e-04,4.952000e+00,1.413333e+00
-1.550000e-04,4.987200e+00,1.392000e+00
-1.545000e-04,4.978400e+00,1.355467e+00
-1.540000e-04,4.965067e+00,1.340533e+00
-1.535000e-04,4.982666e+00,1.314933e+00
-1.530000e-04,4.965067e+00,1.302133e+00
-1.525000e-04,4.949600e+00,1.255467e+00
-1.520000e-04,4.916533e+00,1.200000e+00
-1.515000e-04,4.952000e+00,1.174133e+00
-1.510000e-04,4.982666e+00,1.152800e+00
-1.505000e-04,4.978400e+00,1.137867e+00
-1.500000e-04,4.956267e+00,1.097333e+00
-1.495000e-04,4.962934e+00,1.084267e+00
-1.490000e-04,4.965067e+00,1.071467e+00
-1.485000e-04,4.945333e+00,1.028800e+00
-1.480000e-04,4.925333e+00,9.861333e-01
-1.475000e-04,4.945333e+00,9.584000e-01
-1.470000e-04,4.978400e+00,9.221333e-01
-1.465000e-04,4.932000e+00,9.072000e-01
