Time(s),CH1V,CH2V
-1.410000e-03,4.978400e+00,1.426133e+00
-1.405000e-03,4.976000e+00,1.383467e+00
-1.400000e-03,4.969600e+00,1.353333e+00
-1.395000e-03,4.979467e+00,1.311733e+00
-1.390000e-03,4.978400e+00,1.304267e+00
-1.385000e-03,4.969600e+00,1.252000e+00
-1.380000e-03,4.978400e+00,1.233867e+00
-1.375000e-03,4.968266e+00,1.204000e+00
-1.370000e-03,4.989333e+00,1.163467e+00
-1.365000e-03,4.971734e+00,1.131467e+00
-1.360000e-03,4.978400e+00,1.105867e+00
-1.355000e-03,4.967200e+00,1.080000e+00
-1.350000e-03,4.984800e+00,1.048000e+00
-1.345000e-03,4.978400e+00,1.018133e+00
-1.340000e-03,4.784534e+00,9.946667e-01
-1.335000e-03,3.770667e-01,9.093333e-01
-1.330000e-03,-1.600000e-02,9.498667e-01
-1.325000e-03,-5.466667e-02,9.722667e-01
-1.320000e-03,-5.120000e-02,1.003200e+00
-1.315000e-03,-3.253333e-02,1.045867e+00
-1.310000e-03,-3.573333e-02,1.075733e+00
-1.305000e-03,-1.706667e-02,1.104800e+00
-1.300000e-03,-4.693333e-02,1.144267e+00
-1.295000e-03,-1.386667e-02,1.169867e+00
-1.290000e-03,-3.813333e-02,1.212533e+00
-1.285000e-03,-1.920000e-02,1.229600e+00
-1.280000e-03,-2.933333e-02,1.263733e+00
-1.275000e-03,-2.933333e-02,1.290400e+00
-1.270000e-03,-3.813333e-02,1.321333e+00
-1.265000e-03,-3.573333e-02,1.354400e+00
-1.260000e-03,-2.053333e-02,1.370667e+00
-1.255000e-03,-3.466667e-02,1.417600e+00
-1.250000e-03,-4.026667e-02,1.451733e+00
-1.245000e-03,-3.146667e-02,1.467733e+00
-1.240000e-03,-5.120000e-02,1.511467e+00
-1.235000e-03,-3.920000e-02,1.547733e+00
-1.230000e-03,-4.693333e-02,1.564800e+00
-1.225000e-03,-3.813333e-02,1.604267e+00
-1.220000e-03,-4.240000e-02,1.626667e+00
-1.215000e-03,-4.026667e-02,1.672800e+00
-1.210000e-03,-2.933333e-02,1.688800e+00
-1.205000e-03,-4.240000e-02,1.729333e+00
-1.200000e-03,-3.360000e-02,1.750667e+00
-1.195000e-03,-4.240000e-02,1.794400e+00
-1.190000e-03,-4.693333e-02,1.842400e+00
-1.185000e-03,-3.920000e-02,1.857333e+00
-1.180000e-03,-3.813333e-02,1.882933e+00
-1.175000e-03,-5.066667e-03,1.917333e+00
-1.170000e-03,-4.453333e-02,1.949333e+00
-1.165000e-03,-3.146667e-02,1.974933e+00
-1.160000e-03,-3.813333e-02,2.006933e+00
-1.155000e-03,-2.933333e-02,2.038933e+00
-1.150000e-03,-3.146667e-02,2.064533e+00
-1.145000e-03,-3.040000e-02,2.108267e+00
-1.140000e-03,-3.360000e-02,2.117867e+00
-1.135000e-03,-3.360000e-02,2.164800e+00
-1.130000e-03,-2.480000e-02,2.201333e+00
-1.125000e-03,-3.360000e-02,2.241867e+00
-1.120000e-03,-2.933333e-02,2.263200e+00
-1.115000e-03,-3.813333e-02,2.298400e+00
-1.110000e-03,-5.573333e-02,2.322933e+00
-1.105000e-03,-4.906667e-02,2.366667e+00
-1.100000e-03,-2.933333e-02,2.382667e+00
-1.095000e-03,-3.573333e-02,2.405067e+00
-1.090000e-03,-2.933333e-02,2.448800e+00
-1.085000e-03,-3.920000e-02,2.488533e+00
-1.080000e-03,-2.933333e-02,2.523733e+00
-1.075000e-03,-2.800000e-02,2.547200e+00
-1.070000e-03,-3.573333e-02,2.568533e+00
-1.065000e-03,-4.906667e-02,2.605867e+00
-1.060000e-03,-3.360000e-02,2.626133e+00
-1.055000e-03,-3.466667e-02,2.661333e+00
-1.050000e-03,-3.146667e-02,2.694400e+00
-1.045000e-03,-1.920000e-02,2.740533e+00
-1.040000e-03,-4.240000e-02,2.750133e+00
-1.035000e-03,-3.573333e-02,2.799200e+00
-1.030000e-03,-4.026667e-02,2.820533e+00
-1.025000e-03,-4.240000e-02,2.854667e+00
-1.020000e-03,-5.120000e-02,2.878133e+00
-1.015000e-03,-5.786667e-02,2.902667e+00
-1.010000e-03,-4.026667e-02,2.937867e+00
-1.005000e-03,-3.360000e-02,2.979467e+00
-1.000000e-03,-6.000000e-02,3.014933e+00
-9.950000e-04,-4.906667e-02,3.038400e+00
-9.900000e-04,-4.453333e-02,3.053333e+00
-9.850000e-04,-2.160000e-02,3.105600e+00
-9.800000e-04,-3.360000e-02,3.134400e+00
-9.750000e-04,-3.146667e-02,3.155733e+00
-9.700000e-04,-4.240000e-02,3.198400e+00
-9.650000e-04,-2.480000e-02,3.216533e+00
-9.600000e-04,-5.120000e-02,3.245333e+00
-9.550000e-04,-4.133333e-02,3.273067e+00
-9.500000e-04,-4.026667e-02,3.313867e+00
-9.450000e-04,-2.800000e-02,3.339467e+00
-9.400000e-04,-5.120000e-02,3.373600e+00
-9.350000e-04,-4.026667e-02,3.412000e+00
-9.300000e-04,-2.266667e-02,3.431200e+00
-9.250000e-04,-2.373333e-02,3.465333e+00
-9.200000e-04,-4.240000e-02,3.505867e+00
-9.150000e-04,-2.480000e-02,3.509067e+00
-9.100000e-04,-4.026667e-02,3.542133e+00
-9.050000e-04,-3.573333e-02,3.581867e+00
-9.000000e-04,-3.360000e-02,3.600000e+00
-8.950000e-04,-3.813333e-02,3.655733e+00
-8.900000e-04,3.928000e+00,3.704533e+00
-8.850000e-04,4.926667e+00,3.701333e+00
-8.800000e-04,5.004800e+00,3.672533e+00
-8.750000e-04,4.984800e+00,3.616000e+00
-8.700000e-04,4.978400e+00,3.589333e+00
-8.650000e-04,4.982666e+00,3.563733e+00
-8.600000e-04,4.991467e+00,3.527200e+00
-8.550000e-04,4.970667e+00,3.486667e+00
-8.500000e-04,4.976000e+00,3.471733e+00
-8.450000e-04,4.991467e+00,3.453600e+00
-8.400000e-04,4.973867e+00,3.424800e+00
-8.350000e-04,4.969600e+00,3.375733e+00
-8.300000e-04,4.987200e+00,3.345867e+00
-8.250000e-04,4.961867e+00,3.320267e+00
-8.200000e-04,4.978400e+00,3.275200e+00
-8.150000e-04,4.971734e+00,3.233600e+00
-8.100000e-04,4.962934e+00,3.202667e+00
-8.050000e-04,4.977334e+00,3.190933e+00
-8.000000e-04,4.978400e+00,3.138667e+00
-7.950000e-04,4.976000e+00,3.114133e+00
-7.900000e-04,4.967200e+00,3.081067e+00
-7.850000e-04,4.962934e+00,3.054400e+00
-7.800000e-04,4.982666e+00,3.044800e+00
-7.750000e-04,4.989333e+00,2.999733e+00
-7.700000e-04,4.969600e+00,2.959200e+00
-7.650000e-04,4.984800e+00,2.928267e+00
-7.600000e-04,4.987200e+00,2.916533e+00
-7.550000e-04,4.962934e+00,2.861067e+00
-7.500000e-04,4.978400e+00,2.822667e+00
-7.450000e-04,4.976000e+00,2.799200e+00
-7.400000e-04,4.982666e+00,2.771467e+00
-7.350000e-04,4.984800e+00,2.750133e+00
-7.300000e-04,4.982666e+00,2.724267e+00
-7.250000e-04,4.980534e+00,2.673067e+00
-7.200000e-04,4.965067e+00,2.647467e+00
-7.150000e-04,4.976000e+00,2.604800e+00
-7.100000e-04,4.984800e+00,2.572800e+00
-7.050000e-04,4.983733e+00,2.548267e+00
-7.000000e-04,4.965067e+00,2.519467e+00
-6.950000e-04,4.987200e+00,2.505600e+00
-6.900000e-04,4.980534e+00,2.455200e+00
-6.850000e-04,4.959467e+00,2.424267e+00
-6.800000e-04,4.969600e+00,2.395467e+00
-6.750000e-04,4.968266e+00,2.364533e+00
-6.700000e-04,4.984800e+00,2.337867e+00
-6.650000e-04,4.977334e+00,2.301600e+00
-6.600000e-04,4.969600e+00,2.271733e+00
-6.550000e-04,4.966134e+00,2.231200e+00
-6.500000e-04,4.956267e+00,2.197067e+00
-6.450000e-04,4.961867e+00,2.171200e+00
-6.400000e-04,4.973867e+00,2.139200e+00
-6.350000e-04,4.965067e+00,2.113600e+00
-6.300000e-04,4.969600e+00,2.096533e+00
-6.250000e-04,4.976000e+00,2.065600e+00
-6.200000e-04,4.978400e+00,2.036800e+00
-6.150000e-04,4.976000e+00,1.985600e+00
-6.100000e-04,4.978400e+00,1.960000e+00
-6.050000e-04,4.966134e+00,1.933333e+00
-6.000000e-04,4.969600e+00,1.908533e+00
-5.950000e-04,4.981600e+00,1.857333e+00
-5.900000e-04,4.973867e+00,1.836000e+00
-5.850000e-04,4.982666e+00,1.794400e+00
-5.800000e-04,4.978400e+00,1.754933e+00
-5.750000e-04,4.982666e+00,1.731467e+00
-5.700000e-04,4.978400e+00,1.718667e+00
-5.650000e-04,4.996000e+00,1.686667e+00
-5.600000e-04,4.956267e+00,1.665333e+00
-5.550000e-04,4.968266e+00,1.624533e+00
-5.500000e-04,4.965067e+00,1.605333e+00
-5.450000e-04,4.960800e+00,1.560533e+00
-5.400000e-04,4.969600e+00,1.537067e+00
-5.350000e-04,4.974934e+00,1.507200e+00
-5.300000e-04,4.969600e+00,1.481600e+00
-5.250000e-04,4.974934e+00,1.448533e+00
-5.200000e-04,4.982666e+00,1.421867e+00
-5.150000e-04,4.970667e+00,1.384533e+00
-5.100000e-04,4.976000e+00,1.361867e+00
-5.050000e-04,4.970667e+00,1.338400e+00
-5.000000e-04,4.969600e+00,1.297867e+00
-4.950000e-04,4.968266e+00,1.254133e+00
-4.900000e-04,4.978400e+00,1.242400e+00
-4.850000e-04,4.970667e+00,1.199733e+00
-4.800000e-04,4.973867e+00,1.182667e+00
-4.750000e-04,4.967200e+00,1.148533e+00
-4.700000e-04,4.969600e+00,1.116533e+00
-4.650000e-04,4.974934e+00,1.097333e+00
-4.600000e-04,4.969600e+00,1.071467e+00
-4.550000e-04,4.968266e+00,1.029867e+00
-4.500000e-04,4.965067e+00,1.001067e+00
-4.450000e-04,7.744000e-01,9.392000e-01
-4.400000e-04,-2.933333e-03,9.306667e-01
-4.350000e-04,-4.346667e-02,9.658667e-01
-4.300000e-04,-6.000000e-02,1.005333e+00
-4.250000e-04,-4.906667e-02,1.038400e+00
-4.200000e-04,-3.360000e-02,1.088533e+00
-4.150000e-04,-5.013333e-02,1.097333e+00
-4.100000e-04,-2.480000e-02,1.125067e+00
-4.050000e-04,-2.933333e-02,1.164533e+00
-4.000000e-04,-4.693333e-02,1.195467e+00
-3.950000e-04,-4.800000e-02,1.221067e+00
-3.900000e-04,-2.480000e-02,1.248800e+00
-3.850000e-04,-2.266667e-02,1.297867e+00
-3.800000e-04,-4.240000e-02,1.319200e+00
-3.750000e-04,-3.813333e-02,1.343733e+00
-3.700000e-04,-2.693333e-02,1.387733e+00
-3.650000e-04,-2.933333e-02,1.409067e+00
-3.600000e-04,-2.933333e-02,1.447467e+00
-3.550000e-04,-4.240000e-02,1.469867e+00
-3.500000e-04,-2.933333e-02,1.511467e+00
-3.450000e-04,-2.266667e-02,1.565867e+00
-3.400000e-04,-2.480000e-02,1.562667e+00
-3.350000e-04,-4.906667e-02,1.602133e+00
-3.300000e-04,-2.693333e-02,1.622400e+00
-3.250000e-04,-3.573333e-02,1.664267e+00
-3.200000e-04,-4.693333e-02,1.682400e+00
-3.150000e-04,-4.453333e-02,1.730400e+00
-3.100000e-04,-3.146667e-02,1.744267e+00
-3.050000e-04,-4.026667e-02,1.796533e+00
-3.000000e-04,-2.053333e-02,1.814667e+00
-2.950000e-04,-4.133333e-02,1.834933e+00
-2.900000e-04,-3.573333e-02,1.887200e+00
-2.850000e-04,-2.586667e-02,1.917333e+00
-2.800000e-04,-2.933333e-02,1.951467e+00
-2.750000e-04,-3.466667e-02,1.962133e+00
-2.700000e-04,-3.360000e-02,2.002667e+00
-2.650000e-04,-4.453333e-02,2.045333e+00
-2.600000e-04,-3.813333e-02,2.066667e+00
-2.550000e-04,-2.160000e-02,2.101867e+00
-2.500000e-04,-4.026667e-02,2.143467e+00
-2.450000e-04,-2.266667e-02,2.169067e+00
-2.400000e-04,-2.933333e-02,2.190667e+00
-2.350000e-04,-2.933333e-02,2.229067e+00
-2.300000e-04,-3.146667e-02,2.258933e+00
-2.250000e-04,-3.573333e-02,2.266400e+00
-2.200000e-04,-3.813333e-02,2.305867e+00
-2.150000e-04,-3.040000e-02,2.346400e+00
-2.100000e-04,-2.053333e-02,2.382667e+00
-2.050000e-04,-3.706667e-02,2.433867e+00
-2.000000e-04,-3.813333e-02,2.433867e+00
-1.950000e-04,-4.240000e-02,2.487467e+00
-1.900000e-04,-3.360000e-02,2.510933e+00
-1.850000e-04,-5.786667e-02,2.541867e+00
-1.800000e-04,-3.360000e-02,2.549333e+00
-1.750000e-04,-3.466667e-02,2.614400e+00
-1.700000e-04,-4.240000e-02,2.617600e+00
-1.650000e-04,-3.573333e-02,2.653867e+00
-1.600000e-04,-4.240000e-02,2.681600e+00
-1.550000e-04,-2.693333e-02,2.730667e+00
-1.500000e-04,-4.453333e-02,2.760800e+00
-1.450000e-04,-5.680000e-02,2.774667e+00
-1.400000e-04,-2.933333e-02,2.822667e+00
-1.350000e-04,-2.586667e-02,2.850400e+00
-1.300000e-04,-3.146667e-02,2.888800e+00
-1.250000e-04,-4.026667e-02,2.892000e+00
-1.200000e-04,-5.120000e-02,2.942133e+00
-1.150000e-04,-4.026667e-02,2.965600e+00
-1.100000e-04,-3.573333e-02,2.997600e+00
-1.050000e-04,-4.133333e-02,3.032000e+00
-1.000000e-04,-3.813333e-02,3.070400e+00
-9.500000e-05,-4.026667e-02,3.100267e+00
-9.000000e-05,-4.026667e-02,3.115200e+00
-8.500000e-05,-3.253333e-02,3.156800e+00
-8.000000e-05,-2.933333e-02,3.185600e+00
-7.500000e-05,-3.466667e-02,3.216533e+00
-7.000000e-05,-3.360000e-02,3.241067e+00
-6.500000e-05,-4.453333e-02,3.274133e+00
-6.000000e-05,-4.240000e-02,3.326667e+00
-5.500000e-05,-3.573333e-02,3.337333e+00
-5.000000e-05,-3.573333e-02,3.369333e+00
-4.500000e-05,-3.573333e-02,3.408800e+00
-4.000000e-05,-2.053333e-02,3.416267e+00
-3.500000e-05,-3.253333e-02,3.466400e+00
-3.000000e-05,-4.453333e-02,3.501600e+00
-2.500000e-05,-3.920000e-02,3.543200e+00
-2.000000e-05,-2.053333e-02,3.540000e+00
-1.500000e-05,-3.706667e-02,3.573333e+00
-1.000000e-05,-2.933333e-02,3.610667e+00
-5.000000e-06,-3.920000e-02,3.628800e+00
-1.746921e-17,3.027200e+00,3.681067e+00
5.000000e-06,4.880267e+00,3.698133e+00
1.000000e-05,4.993600e+00,3.668267e+00
1.500000e-05,4.989333e+00,3.633067e+00
2.000000e-05,4.991467e+00,3.591467e+00
2.500000e-05,4.980534e+00,3.573333e+00
3.000000e-05,4.976000e+00,3.529333e+00
3.500000e-05,4.971734e+00,3.505867e+00
4.000000e-05,4.978400e+00,3.467467e+00
4.500000e-05,4.972800e+00,3.438667e+00
5.000000e-05,4.969600e+00,3.403467e+00
5.500000e-05,4.980534e+00,3.388533e+00
6.000000e-05,4.956267e+00,3.339467e+00
6.500000e-05,4.974934e+00,3.311733e+00
7.000000e-05,4.960800e+00,3.264533e+00
7.500000e-05,4.966134e+00,3.250667e+00
8.000000e-05,4.969600e+00,3.206933e+00
8.500000e-05,4.980534e+00,3.190933e+00
9.000000e-05,4.980534e+00,3.151467e+00
9.500000e-05,4.971734e+00,3.133333e+00
1.000000e-04,4.978400e+00,3.108800e+00
1.050000e-04,4.988267e+00,3.071467e+00
1.100000e-04,4.967200e+00,3.023467e+00
1.150000e-04,4.982666e+00,2.996533e+00
1.200000e-04,4.973867e+00,2.967733e+00
1.250000e-04,4.973867e+00,2.922933e+00
1.300000e-04,4.987200e+00,2.908000e+00
1.350000e-04,4.982666e+00,2.872800e+00
1.400000e-04,4.982666e+00,2.839733e+00
1.450000e-04,4.991467e+00,2.814133e+00
1.500000e-04,4.967200e+00,2.784267e+00
1.550000e-04,4.962934e+00,2.753333e+00
1.600000e-04,4.960800e+00,2.715733e+00
1.650000e-04,4.967200e+00,2.670933e+00
1.700000e-04,4.969600e+00,2.647467e+00
1.750000e-04,4.961867e+00,2.629333e+00
1.800000e-04,4.982666e+00,2.583467e+00
1.850000e-04,4.965067e+00,2.560000e+00
1.900000e-04,4.976000e+00,2.530133e+00
1.950000e-04,4.980534e+00,2.501333e+00
2.000000e-04,4.982666e+00,2.455200e+00
2.050000e-04,4.962934e+00,2.458400e+00
2.100000e-04,4.971734e+00,2.395467e+00
2.150000e-04,4.978400e+00,2.375200e+00
2.200000e-04,4.987200e+00,2.340000e+00
2.250000e-04,4.976000e+00,2.288800e+00
2.300000e-04,4.987200e+00,2.278133e+00
2.350000e-04,4.974934e+00,2.248267e+00
2.400000e-04,4.973867e+00,2.220533e+00
2.450000e-04,4.973867e+00,2.204533e+00
