Time(s),CH1V,CH2V
-7.560000e-05,4.400000e-03,-9.520000e-05
-7.540000e-05,3.200000e-03,-1.069333e-04
-7.520000e-05,1.333333e-04,-1.133333e-04
-7.500000e-05,2.133333e-03,-1.597333e-04
-7.480000e-05,4.666667e-03,-1.816000e-04
-7.460000e-05,2.133333e-03,-2.093333e-04
-7.440000e-05,1.466667e-03,-2.389333e-04
-7.420000e-05,3.200000e-03,-1.645333e-04
-7.400000e-05,4.800000e-03,-1.229333e-04
-7.380000e-05,2.266667e-03,-1.634667e-04
-7.360000e-05,1.066667e-03,-1.365333e-04
-7.340000e-05,2.266667e-03,-1.258667e-04
-7.320000e-05,4.666667e-03,-9.120000e-05
-7.300000e-05,3.200000e-03,-1.285333e-04
-7.280000e-05,5.333333e-04,-1.472000e-04
-7.260000e-05,2.400000e-03,-1.037333e-04
-7.240000e-05,4.266667e-03,-1.133333e-04
-7.220000e-05,2.133333e-03,-8.986666e-05
-7.200000e-05,4.000000e-04,-2.106667e-05
-7.180000e-05,1.600000e-03,-6.693333e-05
-7.160000e-05,5.200000e-03,-9.946666e-05
-7.140000e-05,1.600000e-03,-1.021333e-04
-7.120000e-05,1.600000e-03,-1.530667e-04
-7.100000e-05,2.800000e-03,-9.866666e-05
-7.080000e-05,3.733333e-03,-1.378667e-04
-7.060000e-05,1.066667e-03,-1.344000e-04
-7.040000e-05,9.333334e-04,-1.733333e-04
-7.020000e-05,6.666667e-04,-1.034667e-04
-7.000000e-05,4.933333e-03,-6.800000e-05
-6.980000e-05,2.533333e-03,-1.010667e-04
-6.960000e-05,2.666667e-04,-7.626667e-05
-6.940000e-05,2.533333e-03,-1.584000e-04
-6.920000e-05,3.466667e-03,-1.314667e-04
-6.900000e-05,1.733333e-03,-1.498667e-04
-6.880000e-05,-4.000000e-04,-1.912000e-04
-6.860000e-05,3.866667e-03,-1.962667e-04
-6.840000e-05,5.200000e-03,-2.194667e-04
-6.820000e-05,1.466667e-03,-1.408000e-04
-6.800000e-05,-4.000000e-04,-1.154667e-04
-6.780000e-05,2.400000e-03,-8.239999e-05
-6.760000e-05,5.466667e-03,-8.533333e-05
-6.740000e-05,2.400000e-03,-1.018667e-04
-6.720000e-05,9.333334e-04,-8.293333e-05
-6.700000e-05,2.400000e-03,-1.090667e-04
-6.680000e-05,4.533333e-03,-9.120000e-05
-6.660000e-05,2.266667e-03,-1.064000e-04
-6.640000e-05,1.200000e-03,-6.106667e-05
-6.620000e-05,2.133333e-03,-5.333333e-05
-6.600000e-05,2.933333e-03,-8.186667e-05
-6.580000e-05,2.800000e-03,-8.986666e-05
-6.560000e-05,9.333334e-04,-4.293333e-05
-6.540000e-05,3.066667e-03,-1.109333e-04
-6.520000e-05,4.133333e-03,-2.826667e-05
-6.500000e-05,2.800000e-03,-1.304000e-04
-6.480000e-05,4.000000e-04,-1.610667e-04
-6.460000e-05,2.266667e-03,-1.621333e-04
-6.440000e-05,5.066667e-03,-9.520000e-05
-6.420000e-05,2.666667e-03,-1.138667e-04
-6.400000e-05,2.400000e-03,-1.800000e-04
-6.380000e-05,2.533333e-03,-1.666667e-04
-6.360000e-05,4.400000e-03,-1.877333e-04
-6.340000e-05,2.933333e-03,-1.997333e-04
-6.320000e-05,1.866667e-03,-1.901333e-04
-6.300000e-05,3.066667e-03,-1.360000e-04
-6.280000e-05,4.533333e-03,-1.928000e-04
-6.260000e-05,2.133333e-03,-1.834667e-04
-6.240000e-05,9.333334e-04,-1.493333e-04
-6.220000e-05,3.066667e-03,-1.584000e-04
-6.200000e-05,3.466667e-03,-7.200000e-05
-6.180000e-05,2.800000e-03,-1.154667e-04
-6.160000e-05,1.333333e-04,-1.232000e-04
-6.140000e-05,2.800000e-03,-4.240000e-05
-6.120000e-05,5.466667e-03,-8.640000e-05
-6.100000e-05,2.400000e-03,-1.405333e-04
-6.080000e-05,1.066667e-03,-6.586667e-05
-6.060000e-05,2.666667e-03,-9.626667e-05
-6.040000e-05,4.933333e-03,-1.280000e-04
-6.020000e-05,2.666667e-03,-1.688000e-04
-6.000000e-05,1.066667e-03,-1.381333e-04
-5.980000e-05,2.533333e-03,-1.085333e-04
-5.960000e-05,5.600000e-03,-1.304000e-04
-5.940000e-05,2.800000e-03,-1.232000e-04
-5.920000e-05,4.000000e-04,-1.048000e-04
-5.900000e-05,2.666667e-03,-1.370667e-04
-5.880000e-05,3.333333e-03,-1.090667e-04
-5.860000e-05,2.666667e-03,-1.114667e-04
-5.840000e-05,1.333333e-03,-1.096000e-04
-5.820000e-05,2.133333e-03,-8.426666e-05
-5.800000e-05,4.266667e-03,-8.693333e-05
-5.780000e-05,2.666667e-03,-8.533333e-05
-5.760000e-05,1.066667e-03,-1.357333e-04
-5.740000e-05,2.133333e-03,-1.224000e-04
-5.720000e-05,4.400000e-03,-7.146667e-05
-5.700000e-05,1.866667e-03,-8.586667e-05
-5.680000e-05,-4.000000e-04,-8.906666e-05
-5.660000e-05,2.800000e-03,-1.138667e-04
-5.640000e-05,4.800000e-03,-7.573333e-05
-5.620000e-05,1.866667e-03,-6.053333e-05
-5.600000e-05,1.066667e-03,-8.640000e-05
-5.580000e-05,2.933333e-03,-1.037333e-04
-5.560000e-05,5.600000e-03,-8.986666e-05
-5.540000e-05,3.466667e-03,-7.546666e-05
-5.520000e-05,1.733333e-03,-6.613333e-05
-5.500000e-05,1.733333e-03,-9.946666e-05
-5.480000e-05,3.866667e-03,-7.813333e-05
-5.460000e-05,2.133333e-03,-1.160000e-04
-5.440000e-05,2.400000e-03,-1.258667e-04
-5.420000e-05,3.066667e-03,-7.653333e-05
-5.400000e-05,4.666667e-03,-1.397333e-04
-5.380000e-05,2.666667e-03,-9.440000e-05
-5.360000e-05,1.333333e-03,-7.386666e-05
-5.340000e-05,2.400000e-03,-8.853333e-05
-5.320000e-05,5.066667e-03,-1.461333e-04
-5.300000e-05,2.666667e-03,-1.018667e-04
-5.280000e-05,1.333333e-04,-1.394667e-04
-5.260000e-05,3.466667e-03,-1.616000e-04
-5.240000e-05,4.400000e-03,-1.154667e-04
-5.220000e-05,3.200000e-03,-9.386666e-05
-5.200000e-05,4.000000e-04,-1.056000e-04
-5.180000e-05,3.466667e-03,-1.048000e-04
-5.160000e-05,4.133333e-03,-1.762667e-04
-5.140000e-05,2.800000e-03,-1.589333e-04
-5.120000e-05,-6.666667e-04,-2.085333e-04
-5.100000e-05,2.666667e-03,-1.760000e-04
-5.080000e-05,5.066667e-03,-2.186667e-04
-5.060000e-05,2.266667e-03,-1.240000e-04
-5.040000e-05,4.000000e-04,-9.786666e-05
-5.020000e-05,3.066667e-03,-1.109333e-04
-5.000000e-05,4.533333e-03,-4.720000e-05
-4.980000e-05,2.800000e-03,-8.346666e-05
-4.960000e-05,1.066667e-03,-1.074667e-04
-4.940000e-05,3.066667e-03,-8.666667e-05
-4.920000e-05,4.933333e-03,-1.485333e-04
-4.900000e-05,3.733333e-03,-1.040000e-04
-4.880000e-05,1.333333e-04,-9.173333e-05
-4.860000e-05,2.933333e-03,-9.599999e-06
-4.840000e-05,4.533333e-03,-1.413333e-05
-4.820000e-05,2.533333e-03,-1.466667e-05
-4.800000e-05,1.600000e-03,-5.253333e-05
-4.780000e-05,2.400000e-03,-9.653333e-05
-4.760000e-05,3.866667e-03,-4.746667e-05
-4.740000e-05,2.266667e-03,-8.213333e-05
-4.720000e-05,2.666667e-04,-1.000000e-04
-4.700000e-05,1.733333e-03,-1.056000e-04
-4.680000e-05,3.866667e-03,-1.256000e-04
-4.660000e-05,3.066667e-03,-1.032000e-04
-4.640000e-05,4.000000e-04,-1.944000e-04
-4.620000e-05,4.133333e-03,-1.536000e-04
-4.600000e-05,5.333333e-03,-9.946666e-05
-4.580000e-05,2.533333e-03,-1.050667e-04
-4.560000e-05,1.066667e-03,-9.813333e-05
-4.540000e-05,2.533333e-03,-1.194667e-04
-4.520000e-05,2.933333e-03,-1.101333e-04
-4.500000e-05,2.533333e-03,-1.168000e-04
-4.480000e-05,1.066667e-03,-1.141333e-04
-4.460000e-05,2.800000e-03,-9.733333e-05
-4.440000e-05,5.200000e-03,-7.413334e-05
-4.420000e-05,2.800000e-03,-1.218667e-04
-4.400000e-05,5.333333e-04,-1.050667e-04
-4.380000e-05,3.333333e-03,-6.800000e-05
-4.360000e-05,2.533333e-03,-8.640000e-05
-4.340000e-05,3.200000e-03,-5.706667e-05
-4.320000e-05,1.600000e-03,-1.176000e-04
-4.300000e-05,2.400000e-03,-1.248000e-04
-4.280000e-05,5.466667e-03,-6.933333e-05
-4.260000e-05,2.666667e-03,-1.282667e-04
-4.240000e-05,1.733333e-03,-1.210667e-04
-4.220000e-05,2.933333e-03,-4.853333e-05
-4.200000e-05,5.466667e-03,-1.120000e-04
-4.180000e-05,2.133333e-03,-8.666667e-05
-4.160000e-05,1.333333e-03,-4.480000e-05
-4.140000e-05,3.066667e-03,-7.066666e-05
-4.120000e-05,4.533333e-03,-1.578667e-04
-4.100000e-05,2.400000e-03,-1.149333e-04
-4.080000e-05,9.333334e-04,-8.666667e-05
-4.060000e-05,2.800000e-03,-1.085333e-04
-4.040000e-05,4.800000e-03,-3.733333e-05
-4.020000e-05,3.200000e-03,-5.813333e-05
-4.000000e-05,9.333334e-04,-9.120000e-05
-3.980000e-05,2.933333e-03,-7.200000e-05
-3.960000e-05,5.066667e-03,-1.090667e-04
-3.940000e-05,2.933333e-03,-8.693333e-05
-3.920000e-05,1.066667e-03,-9.440000e-05
-3.900000e-05,3.200000e-03,-1.400000e-04
-3.880000e-05,3.866667e-03,-2.104000e-04
-3.860000e-05,3.600000e-03,-2.410667e-04
-3.840000e-05,1.200000e-03,-2.277333e-04
-3.820000e-05,3.066667e-03,-1.845333e-04
-3.800000e-05,4.266667e-03,-1.208000e-04
