Time(s),CH1V,CH2V
3.700000e-05,4.133333e-03,-1.437333e-04
3.800000e-05,3.600000e-03,-9.653333e-05
3.900000e-05,2.666667e-03,-1.317333e-04
4.000000e-05,1.200000e-03,-1.434667e-04
4.100000e-05,2.933333e-03,-2.288000e-04
4.200000e-05,4.266667e-03,-1.568000e-04
4.300000e-05,3.200000e-03,1.973333e-05
4.400000e-05,1.333333e-03,-1.562667e-04
4.500000e-05,2.933333e-03,-1.717333e-04
4.600000e-05,4.800000e-03,-1.352000e-04
4.700000e-05,2.800000e-03,-1.568000e-04
4.800000e-05,2.266667e-03,-4.533333e-06
4.900000e-05,2.266667e-03,1.333333e-06
5.000000e-05,4.800000e-03,-1.810667e-04
5.100000e-05,2.800000e-03,-1.210667e-04
5.200000e-05,5.333333e-04,-1.250667e-04
5.300000e-05,2.800000e-03,-1.765333e-04
5.400000e-05,3.866667e-03,-1.149333e-04
5.500000e-05,2.800000e-03,3.733333e-06
5.600000e-05,4.000000e-04,-1.293333e-04
5.700000e-05,2.666667e-03,-1.224000e-04
5.800000e-05,4.800000e-03,3.706667e-05
5.900000e-05,3.733333e-03,-1.568000e-04
6.000000e-05,2.533333e-03,-1.882667e-04
6.100000e-05,2.400000e-03,-1.296000e-04
6.200000e-05,5.733334e-03,-1.666667e-04
6.300000e-05,3.733333e-03,-1.752000e-04
6.400000e-05,1.733333e-03,2.960000e-05
6.500000e-05,3.600000e-03,-1.258667e-04
6.600000e-05,5.466667e-03,-1.122667e-04
6.700000e-05,2.533333e-03,-1.008000e-04
6.800000e-05,1.200000e-03,-1.581333e-04
6.900000e-05,2.933333e-03,-1.141333e-04
7.000000e-05,5.200000e-03,-6.880000e-05
7.100000e-05,2.266667e-03,-9.733333e-05
7.200000e-05,1.333333e-03,-2.960000e-05
7.300000e-05,3.066667e-03,-7.946666e-05
7.400000e-05,5.066667e-03,-2.381333e-04
7.500000e-05,3.466667e-03,-6.986666e-05
7.600000e-05,4.000000e-04,-1.232000e-04
7.700000e-05,3.733333e-03,-1.170667e-04
7.800000e-05,5.066667e-03,-5.786667e-05
7.900000e-05,2.800000e-03,-1.658667e-04
8.000000e-05,2.133333e-03,-1.557333e-04
8.100000e-05,3.600000e-03,-4.186666e-05
8.200000e-05,5.200000e-03,-1.285333e-04
8.300000e-05,2.933333e-03,-1.464000e-04
8.400000e-05,6.666667e-04,-1.272000e-04
8.500000e-05,3.200000e-03,-1.042667e-04
8.600000e-05,4.666667e-03,-1.394667e-04
8.700000e-05,2.800000e-03,-1.400000e-04
8.800000e-05,1.333333e-04,-1.080000e-04
8.900000e-05,3.066667e-03,-7.493333e-05
9.000000e-05,4.533333e-03,-7.226667e-05
9.100000e-05,3.466667e-03,-2.122667e-04
9.200000e-05,2.133333e-03,-9.760000e-05
9.300000e-05,3.600000e-03,-9.173333e-05
9.400000e-05,5.200000e-03,-9.146667e-05
9.500000e-05,3.466667e-03,-7.466666e-06
9.600000e-05,1.333333e-03,-7.440000e-05
9.700000e-05,2.533333e-03,-1.722667e-04
9.800000e-05,4.400000e-03,-1.637333e-04
9.900000e-05,3.333333e-03,-7.866666e-05
1.000000e-04,1.333333e-03,-1.624000e-04
1.010000e-04,3.200000e-03,-7.440000e-05
1.020000e-04,4.266667e-03,-3.093333e-05
1.030000e-04,3.733333e-03,-7.146667e-05
1.040000e-04,1.200000e-03,-1.477333e-04
1.050000e-04,3.333333e-03,-9.306666e-05
1.060000e-04,5.600000e-03,-1.360000e-04
1.070000e-04,2.800000e-03,-9.360000e-05
1.080000e-04,5.333333e-04,-2.040000e-04
1.090000e-04,2.666667e-03,-1.490667e-04
1.100000e-04,5.066667e-03,-1.309333e-04
1.110000e-04,3.466667e-03,-2.240000e-05
1.120000e-04,9.333334e-04,-1.218667e-04
1.130000e-04,3.333333e-03,-1.912000e-04
1.140000e-04,4.133333e-03,-9.493333e-05
1.150000e-04,2.133333e-03,-1.621333e-04
1.160000e-04,-2.666667e-04,-1.162667e-04
1.170000e-04,2.800000e-03,-6.560000e-05
1.180000e-04,4.800000e-03,-1.474667e-04
1.190000e-04,3.333333e-03,-1.853333e-04
1.200000e-04,6.666667e-04,-2.149333e-04
1.210000e-04,2.266667e-03,-1.162667e-04
1.220000e-04,3.600000e-03,-1.178667e-04
1.230000e-04,3.066667e-03,-7.973333e-05
1.240000e-04,2.266667e-03,-1.218667e-04
1.250000e-04,2.933333e-03,-1.344000e-04
1.260000e-04,4.800000e-03,-1.464000e-04
1.270000e-04,1.733333e-03,-1.421333e-04
1.280000e-04,1.733333e-03,-2.640000e-05
1.290000e-04,2.266667e-03,-1.248000e-04
1.300000e-04,3.866667e-03,-1.829333e-04
1.310000e-04,2.266667e-03,-1.650667e-04
1.320000e-04,1.200000e-03,-9.440000e-05
1.330000e-04,1.733333e-03,-1.096000e-04
1.340000e-04,4.666667e-03,-1.333333e-04
1.350000e-04,3.066667e-03,-3.146666e-05
1.360000e-04,1.200000e-03,-9.546666e-05
1.370000e-04,2.400000e-03,-1.784000e-04
1.380000e-04,3.200000e-03,-1.517333e-04
1.390000e-04,2.666667e-03,-7.946666e-05
1.400000e-04,2.533333e-03,-1.450667e-04
1.410000e-04,2.533333e-03,-1.682667e-04
1.420000e-04,4.800000e-03,-9.840000e-05
1.430000e-04,3.200000e-03,-3.760000e-05
1.440000e-04,8.000000e-04,-1.258667e-04
1.450000e-04,3.066667e-03,-1.261333e-04
1.460000e-04,4.533333e-03,-1.906667e-04
1.470000e-04,3.066667e-03,-8.800000e-05
1.480000e-04,3.066667e-03,-5.200000e-05
1.490000e-04,3.466667e-03,-2.186667e-04
1.500000e-04,5.200000e-03,-2.728000e-04
1.510000e-04,3.066667e-03,2.506667e-05
1.520000e-04,6.666667e-04,-1.024000e-04
1.530000e-04,1.866667e-03,-1.394667e-04
1.540000e-04,4.400000e-03,-9.173333e-05
1.550000e-04,4.266667e-03,-1.850667e-04
1.560000e-04,1.333333e-03,-1.240000e-04
1.570000e-04,3.866667e-03,-1.325333e-04
1.580000e-04,4.266667e-03,-1.456000e-04
1.590000e-04,3.200000e-03,-9.333333e-05
1.600000e-04,2.266667e-03,-5.706667e-05
1.610000e-04,3.600000e-03,-1.653333e-04
1.620000e-04,4.933333e-03,-6.239999e-05
1.630000e-04,2.400000e-03,-1.184000e-04
1.640000e-04,4.000000e-04,-1.666667e-04
1.650000e-04,2.533333e-03,-1.712000e-04
1.660000e-04,3.333333e-03,-1.349333e-04
1.670000e-04,3.600000e-03,-1.248000e-04
1.680000e-04,2.133333e-03,-4.906666e-05
1.690000e-04,2.800000e-03,-1.781333e-04
1.700000e-04,5.200000e-03,-1.288000e-04
1.710000e-04,3.600000e-03,-1.162667e-04
1.720000e-04,1.600000e-03,-1.450667e-04
1.730000e-04,3.333333e-03,-8.613333e-05
1.740000e-04,4.400000e-03,-1.920000e-05
1.750000e-04,2.800000e-03,-1.416000e-04
1.760000e-04,1.066667e-03,-7.973333e-05
1.770000e-04,2.533333e-03,-9.973333e-05
1.780000e-04,4.533333e-03,-1.352000e-04
1.790000e-04,2.800000e-03,-1.666667e-04
1.800000e-04,1.333333e-04,-7.573333e-05
1.810000e-04,2.533333e-03,-1.728000e-04
1.820000e-04,5.466667e-03,-8.906666e-05
1.830000e-04,4.266667e-03,-1.104000e-04
1.840000e-04,1.333333e-03,-1.520000e-04
1.850000e-04,3.200000e-03,-1.824000e-04
1.860000e-04,6.666667e-03,-1.309333e-04
1.870000e-04,3.066667e-03,-1.888000e-04
1.880000e-04,1.466667e-03,-1.658667e-04
1.890000e-04,3.333333e-03,-4.346667e-05
1.900000e-04,3.733333e-03,-8.853333e-05
1.910000e-04,2.800000e-03,-1.352000e-04
1.920000e-04,2.666667e-04,-1.157333e-04
1.930000e-04,3.066667e-03,-1.725333e-04
1.940000e-04,4.400000e-03,-2.133333e-04
1.950000e-04,3.600000e-03,-1.466667e-04
1.960000e-04,8.000000e-04,-1.410667e-04
1.970000e-04,2.666667e-03,-7.973333e-05
1.980000e-04,5.066667e-03,-1.213333e-04
1.990000e-04,2.400000e-03,-1.578667e-04
2.000000e-04,2.133333e-03,-5.626666e-05
2.010000e-04,3.466667e-03,-9.226667e-05
2.020000e-04,5.600000e-03,-1.613333e-04
2.030000e-04,2.933333e-03,-2.933333e-05
2.040000e-04,6.666667e-04,-1.394667e-04
2.050000e-04,2.266667e-03,-1.568000e-04
2.060000e-04,4.666667e-03,-7.440000e-05
2.070000e-04,3.200000e-03,-2.098667e-04
2.080000e-04,1.866667e-03,-1.466667e-04
2.090000e-04,4.266667e-03,-1.829333e-04
2.100000e-04,3.466667e-03,-1.290667e-04
2.110000e-04,3.733333e-03,-9.493333e-05
2.120000e-04,9.333334e-04,-1.128000e-04
2.130000e-04,2.933333e-03,-2.392000e-04
2.140000e-04,3.733333e-03,-1.541333e-04
2.150000e-04,2.400000e-03,-6.533333e-05
2.160000e-04,1.733333e-03,-1.946667e-04
2.170000e-04,2.800000e-03,-5.946666e-05
2.180000e-04,5.333333e-03,-1.386667e-04
2.190000e-04,2.400000e-03,-1.520000e-04
2.200000e-04,1.066667e-03,-6.000000e-05
2.210000e-04,3.600000e-03,-1.165333e-04
2.220000e-04,4.666667e-03,-1.552000e-04
2.230000e-04,3.066667e-03,-1.794667e-04
2.240000e-04,1.333333e-04,-1.408000e-04
2.250000e-04,3.066667e-03,-1.250667e-04
2.260000e-04,4.933333e-03,-7.946666e-05
2.270000e-04,2.666667e-03,-1.026667e-04
2.280000e-04,6.666667e-04,-1.432000e-04
2.290000e-04,2.266667e-03,-7.973333e-05
2.300000e-04,4.266667e-03,-1.466667e-04
2.310000e-04,2.533333e-03,-1.869333e-04
2.320000e-04,9.333334e-04,-1.250667e-04
2.330000e-04,3.066667e-03,-1.488000e-04
2.340000e-04,5.866667e-03,-1.776000e-04
2.350000e-04,2.800000e-03,-1.072000e-04
2.360000e-04,1.466667e-03,-1.133333e-04
2.370000e-04,2.666667e-03,-1.626667e-04
2.380000e-04,4.533333e-03,-2.832000e-04
2.390000e-04,2.133333e-03,-1.242667e-04
2.400000e-04,8.000000e-04,-2.325333e-04
2.410000e-04,1.333333e-03,-8.906666e-05
2.420000e-04,3.600000e-03,-8.800000e-05
2.430000e-04,3.466667e-03,-1.421333e-04
2.440000e-04,1.733333e-03,-1.717333e-04
2.450000e-04,2.533333e-03,-1.394667e-04
2.460000e-04,5.733334e-03,-1.570667e-04
2.470000e-04,3.066667e-03,-1.090667e-04
2.480000e-04,8.000000e-04,-1.344000e-04
2.490000e-04,2.666667e-03,-7.786667e-05
2.500000e-04,3.866667e-03,-1.368000e-04
2.510000e-04,3.333333e-03,-9.199999e-05
2.520000e-04,6.666667e-04,-1.477333e-04
2.530000e-04,3.466667e-03,-2.880000e-05
2.540000e-04,4.800000e-03,-1.096000e-04
2.550000e-04,4.533333e-03,-1.778667e-04
2.560000e-04,1.200000e-03,-1.648000e-04
2.570000e-04,3.200000e-03,-6.853333e-05
2.580000e-04,5.733334e-03,-1.232000e-04
2.590000e-04,3.466667e-03,-1.245333e-04
2.600000e-04,1.066667e-03,-6.400000e-05
2.610000e-04,2.800000e-03,-8.373333e-05
2.620000e-04,3.600000e-03,-1.818667e-04
2.630000e-04,2.933333e-03,-1.600000e-04
2.640000e-04,1.333333e-04,-9.920000e-05
2.650000e-04,2.533333e-03,-1.157333e-04
2.660000e-04,4.133333e-03,-2.365333e-04
2.670000e-04,3.200000e-03,-2.133333e-06
2.680000e-04,2.133333e-03,-4.853333e-05
2.690000e-04,2.666667e-03,-1.429333e-04
2.700000e-04,3.200000e-03,-1.288000e-04
2.710000e-04,2.800000e-03,-1.938667e-04
2.720000e-04,2.400000e-03,-1.456000e-04
2.730000e-04,2.533333e-03,-4.560000e-05
2.740000e-04,5.600000e-03,-2.176000e-04
2.750000e-04,2.800000e-03,-1.970667e-04
2.760000e-04,-4.000000e-04,-1.546667e-05
2.770000e-04,2.533333e-03,-2.256000e-04
2.780000e-04,3.733333e-03,-1.506667e-04
2.790000e-04,2.800000e-03,-7.973333e-05
2.800000e-04,8.000000e-04,-1.786667e-04
2.810000e-04,2.800000e-03,-9.626667e-05
2.820000e-04,3.866667e-03,-9.813333e-05
2.830000e-04,1.600000e-03,-1.917333e-04
2.840000e-04,1.200000e-03,-1.349333e-04
2.850000e-04,3.733333e-03,-3.413333e-05
2.860000e-04,5.600000e-03,-1.181333e-04
2.870000e-04,2.266667e-03,-8.986666e-05
2.880000e-04,6.666667e-04,-1.136000e-04
2.890000e-04,3.200000e-03,-1.664000e-04
2.900000e-04,4.666667e-03,-1.341333e-04
2.910000e-04,3.333333e-03,-8.800000e-05
2.920000e-04,9.333334e-04,-2.200000e-04
2.930000e-04,1.866667e-03,-6.293333e-05
2.940000e-04,4.133333e-03,-1.680000e-04
2.950000e-04,3.600000e-03,-1.384000e-04
2.960000e-04,1.333333e-04,-1.234667e-04
2.970000e-04,2.266667e-03,-8.853333e-05
2.980000e-04,3.200000e-03,-6.933333e-05
2.990000e-04,3.466667e-03,-8.186667e-05
3.000000e-04,4.000000e-04,-1.834667e-04
3.010000e-04,2.933333e-03,-1.685333e-04
3.020000e-04,3.866667e-03,-8.213333e-05
3.030000e-04,2.800000e-03,-1.352000e-04
3.040000e-04,0.000000e+00,-1.120000e-04
3.050000e-04,2.800000e-03,-1.005333e-04
3.060000e-04,4.800000e-03,-1.277333e-04
3.070000e-04,2.666667e-03,-8.106667e-05
3.080000e-04,1.866667e-03,-1.242667e-04
3.090000e-04,3.066667e-03,-1.901333e-04
3.100000e-04,4.533333e-03,-1.362667e-04
3.110000e-04,3.200000e-03,-1.194667e-04
3.120000e-04,8.000000e-04,-1.613333e-04
3.130000e-04,2.400000e-03,-2.018667e-04
3.140000e-04,5.066667e-03,3.280000e-05
3.150000e-04,3.866667e-03,-1.602667e-04
3.160000e-04,2.533333e-03,-1.090667e-04
3.170000e-04,3.866667e-03,-9.013333e-05
3.180000e-04,6.666667e-03,-1.104000e-04
3.190000e-04,2.400000e-03,-7.226667e-05
3.200000e-04,1.866667e-03,-1.149333e-04
3.210000e-04,2.400000e-03,-1.352000e-04
3.220000e-04,5.066667e-03,-5.066667e-05
3.230000e-04,3.866667e-03,-1.277333e-04
3.240000e-04,9.333334e-04,-1.898667e-04
3.250000e-04,3.333333e-03,-1.520000e-04
3.260000e-04,3.466667e-03,-1.434667e-04
3.270000e-04,2.933333e-03,-1.776000e-04
3.280000e-04,1.066667e-03,-4.853333e-05
3.290000e-04,2.400000e-03,-1.509333e-04
3.300000e-04,4.133333e-03,-9.706667e-05
3.310000e-04,2.666667e-03,-4.666666e-05
3.320000e-04,1.333333e-03,-1.762667e-04
3.330000e-04,2.933333e-03,-2.202667e-04
3.340000e-04,4.800000e-03,-1.408000e-04
3.350000e-04,2.133333e-03,-1.181333e-04
3.360000e-04,2.400000e-03,-9.706667e-05
3.370000e-04,2.266667e-03,-1.080000e-04
3.380000e-04,5.733334e-03,-1.512000e-04
3.390000e-04,3.466667e-03,-1.160000e-04
3.400000e-04,1.066667e-03,-2.506667e-05
3.410000e-04,3.333333e-03,-1.848000e-04
3.420000e-04,4.400000e-03,-3.866667e-05
3.430000e-04,2.933333e-03,-4.933333e-05
3.440000e-04,1.066667e-03,-8.906666e-05
3.450000e-04,3.733333e-03,-1.296000e-04
3.460000e-04,4.933333e-03,-9.040000e-05
3.470000e-04,3.333333e-03,-1.656000e-04
3.480000e-04,1.600000e-03,-1.080000e-04
3.490000e-04,2.666667e-03,-1.546667e-04
3.500000e-04,5.066667e-03,-1.426667e-04
3.510000e-04,3.733333e-03,-1.245333e-04
3.520000e-04,2.266667e-03,-1.408000e-04
3.530000e-04,2.800000e-03,-1.778667e-04
3.540000e-04,5.200000e-03,-9.893333e-05
3.550000e-04,2.666667e-03,-1.541333e-04
3.560000e-04,2.266667e-03,-1.141333e-04
3.570000e-04,2.666667e-03,-1.722667e-04
3.580000e-04,6.000000e-03,-1.586667e-04
3.590000e-04,2.666667e-03,-2.421333e-04
3.600000e-04,1.200000e-03,-7.760000e-05
3.610000e-04,2.533333e-03,-7.626667e-05
3.620000e-04,5.466667e-03,-1.008000e-04
3.630000e-04,2.800000e-03,-2.637333e-04
3.640000e-04,9.333334e-04,-1.328000e-04
3.650000e-04,3.066667e-03,-1.792000e-04
3.660000e-04,5.066667e-03,-9.679999e-05
3.670000e-04,2.400000e-03,-1.373333e-04
3.680000e-04,2.400000e-03,-1.560000e-04
3.690000e-04,2.933333e-03,-2.008000e-04
3.700000e-04,4.533333e-03,-1.938667e-04
3.710000e-04,2.800000e-03,-1.032000e-04
3.720000e-04,1.066667e-03,-1.024000e-04
3.730000e-04,3.600000e-03,-1.258667e-04
3.740000e-04,4.133333e-03,-1.866667e-04
3.750000e-04,3.066667e-03,-1.114667e-04
3.760000e-04,1.333333e-04,-9.893333e-05
3.770000e-04,1.600000e-03,-1.245333e-04
3.780000e-04,4.666667e-03,-4.213333e-05
3.790000e-04,1.466667e-03,-1.133333e-04
3.800000e-04,8.000000e-04,-1.856000e-04
3.810000e-04,3.066667e-03,-1.685333e-04
3.820000e-04,4.266667e-03,-6.480000e-05
3.830000e-04,3.066667e-03,-1.237333e-04
3.840000e-04,1.333333e-03,-1.088000e-04
3.850000e-04,2.933333e-03,-1.680000e-05
3.860000e-04,3.333333e-03,-1.306667e-04
3.870000e-04,3.200000e-03,-2.317333e-04
3.880000e-04,1.333333e-03,-1.280000e-04
3.890000e-04,2.533333e-03,-6.480000e-05
3.900000e-04,4.666667e-03,-1.424000e-04
3.910000e-04,2.800000e-03,-2.349333e-04
3.920000e-04,1.466667e-03,-1.088000e-04
3.930000e-04,2.400000e-03,-9.493333e-05
3.940000e-04,4.266667e-03,-1.493333e-04
3.950000e-04,3.066667e-03,-2.085333e-04
3.960000e-04,2.666667e-03,-2.069333e-04
3.970000e-04,2.933333e-03,-6.826667e-05
3.980000e-04,5.066667e-03,-2.773333e-05
3.990000e-04,2.266667e-03,-9.253333e-05
4.000000e-04,1.333333e-03,-1.445333e-04
4.010000e-04,1.733333e-03,-1.013333e-05
4.020000e-04,5.200000e-03,-2.136000e-04
4.030000e-04,2.666667e-03,-1.029333e-04
4.040000e-04,-4.000000e-04,-8.986666e-05
4.050000e-04,2.666667e-03,-9.333333e-05
4.060000e-04,3.466667e-03,-1.080000e-04
4.070000e-04,3.200000e-03,-1.616000e-04
4.080000e-04,1.866667e-03,-1.997333e-04
4.090000e-04,2.133333e-03,-1.768000e-04
4.100000e-04,3.466667e-03,-5.866666e-05
4.110000e-04,2.800000e-03,-1.082667e-04
4.120000e-04,1.466667e-03,-1.277333e-04
4.130000e-04,2.266667e-03,-1.269333e-04
4.140000e-04,4.800000e-03,-1.581333e-04
4.150000e-04,2.666667e-03,-8.080000e-05
4.160000e-04,8.000000e-04,-1.496000e-04
4.170000e-04,2.133333e-03,-2.128000e-04
4.180000e-04,3.866667e-03,-1.341333e-04
4.190000e-04,2.266667e-03,-1.104000e-04
4.200000e-04,1.066667e-03,-1.552000e-04
4.210000e-04,2.933333e-03,-1.485333e-04
4.220000e-04,3.733333e-03,-1.730667e-04
4.230000e-04,2.266667e-03,-6.400000e-05
4.240000e-04,1.466667e-03,1.786667e-05
4.250000e-04,2.266667e-03,-9.626667e-05
4.260000e-04,5.600000e-03,-1.776000e-04
4.270000e-04,2.533333e-03,-2.693333e-05
4.280000e-04,8.000000e-04,-1.621333e-04
4.290000e-04,3.600000e-03,-1.304000e-04
4.300000e-04,4.933333e-03,-6.986666e-05
4.310000e-04,3.466667e-03,-1.338667e-04
4.320000e-04,5.333333e-04,-1.202667e-04
4.330000e-04,2.933333e-03,-5.093333e-05
4.340000e-04,4.800000e-03,-1.773333e-04
4.350000e-04,1.866667e-03,-8.080000e-05
4.360000e-04,1.733333e-03,-1.645333e-04
4.370000e-04,2.666667e-03,-9.173333e-05
4.380000e-04,5.333333e-03,-2.442667e-04
4.390000e-04,2.666667e-03,4.400000e-05
4.400000e-04,1.466667e-03,-1.520000e-04
4.410000e-04,2.800000e-03,-1.504000e-04
4.420000e-04,4.666667e-03,-1.424000e-04
4.430000e-04,2.133333e-03,-1.642667e-04
4.440000e-04,9.333334e-04,-1.040000e-04
4.450000e-04,3.066667e-03,-1.144000e-04
4.460000e-04,4.266667e-03,-1.808000e-04
4.470000e-04,3.066667e-03,-4.960000e-05
4.480000e-04,1.066667e-03,-1.608000e-04
4.490000e-04,2.800000e-03,-2.368000e-04
4.500000e-04,4.133333e-03,-9.333333e-05
4.510000e-04,2.533333e-03,-1.381333e-04
4.520000e-04,9.333334e-04,-2.104000e-04
4.530000e-04,3.066667e-03,-3.013333e-05
4.540000e-04,5.466667e-03,-1.853333e-04
4.550000e-04,2.266667e-03,-1.429333e-04
4.560000e-04,8.000000e-04,-1.042667e-04
4.570000e-04,2.533333e-03,-1.757333e-04
4.580000e-04,3.466667e-03,-1.653333e-04
4.590000e-04,2.400000e-03,-9.973333e-05
4.600000e-04,1.466667e-03,-1.592000e-04
4.610000e-04,2.133333e-03,-1.288000e-04
4.620000e-04,4.533333e-03,-2.258667e-04
4.630000e-04,3.200000e-03,-1.925333e-04
4.640000e-04,1.066667e-03,-2.018667e-04
4.650000e-04,3.333333e-03,-3.360000e-05
4.660000e-04,5.466667e-03,-2.464000e-04
4.670000e-04,4.133333e-03,-6.960000e-05
4.680000e-04,5.333333e-04,-9.520000e-05
4.690000e-04,1.600000e-03,-1.349333e-04
4.700000e-04,4.933333e-03,-1.288000e-04
4.710000e-04,2.933333e-03,-1.368000e-04
4.720000e-04,2.400000e-03,-1.733333e-04
4.730000e-04,2.266667e-03,-3.946666e-05
4.740000e-04,3.200000e-03,-8.506666e-05
4.750000e-04,3.600000e-03,-1.746667e-04
4.760000e-04,1.600000e-03,-1.549333e-04
4.770000e-04,3.066667e-03,-1.752000e-04
4.780000e-04,6.400000e-03,-1.552000e-04
4.790000e-04,3.733333e-03,-1.538667e-04
4.800000e-04,1.866667e-03,-1.261333e-04
4.810000e-04,4.400000e-03,-1.850667e-04
4.820000e-04,4.933333e-03,-1.472000e-04
4.830000e-04,3.333333e-03,-1.621333e-04
4.840000e-04,4.000000e-04,-1.184000e-04
4.850000e-04,3.600000e-03,-1.066667e-04
4.860000e-04,4.266667e-03,-8.586667e-05
4.870000e-04,2.800000e-03,-8.933333e-05
4.880000e-04,1.600000e-03,-2.296000e-04
4.890000e-04,2.533333e-03,-1.789333e-04
4.900000e-04,3.866667e-03,-1.250667e-04
4.910000e-04,1.866667e-03,-7.280000e-05
4.920000e-04,1.733333e-03,-1.130667e-04
4.930000e-04,3.200000e-03,-1.205333e-04
4.940000e-04,3.733333e-03,-2.056000e-04
4.950000e-04,2.666667e-03,-1.048000e-04
4.960000e-04,1.600000e-03,-1.141333e-04
4.970000e-04,3.466667e-03,-1.045333e-04
4.980000e-04,5.866667e-03,-1.010667e-04
4.990000e-04,5.600000e-03,-1.016000e-04
