Time,Temperature,DAC,Error,Integral
0.0009088516235351562,296.91645857875756,0,3.083541421242444,150.0
1.155078649520874,296.9764178077166,0,3.0235821922834134,150.0
2.3094379901885986,297.0963986106639,0,2.9036013893360746,150.0
3.4626758098602295,297.15642056594345,0,2.843579434056551,150.0
4.616631031036377,297.2765285391499,0,2.723471460850078,150.0
5.770457029342651,297.3366149398294,0,2.663385060170583,150.0
6.923605918884277,297.4568535281103,0,2.543146471889713,150.0
8.076537847518921,297.5170060999896,0,2.482993900010399,150.0
9.229614496231079,297.63737876188924,0,2.362621238110762,150.0
10.383123874664307,297.75784273465734,0,2.242157265342655,150.0
11.537062883377075,297.81810944614966,0,2.1818905538503373,150.0
12.690221548080444,297.93871328886434,0,2.061286711135665,150.0
13.843183279037476,298.0594123205779,0,1.9405876794220944,150.0
14.997180938720703,298.1197980194146,0,1.8802019805854115,150.0
16.15100646018982,298.24064275986655,0,1.759357240133454,150.0
17.303606271743774,298.39169027866564,0,1.608309721334365,150.0
18.458534002304077,298.4220961671123,0,1.5779038328877277,150.0
19.618402004241943,298.5431915966611,0,1.4568084033389255,150.0
20.77487277984619,298.66439006098466,0,1.3356099390153418,150.0
21.962444067001343,298.7250284261301,0,1.274971573869891,150.0
23.11656093597412,298.84638441521,0,1.153615584789975,150.0
24.269540309906006,298.9678474104314,0,1.032152589568625,150.0
25.423834800720215,299.02861953456045,0,0.9713804654395517,150.0
26.57805371284485,299.18003759339877,0,0.8199624066012348,150.0
27.731467962265015,299.2719835525736,0,0.7280164474263984,150.0
28.88550853729248,299.33289444352783,0,0.6671055564721655,150.0
30.039490938186646,299.4548015028893,0,0.5451984971106754,150.0
31.19350004196167,299.5768236176078,0,0.4231763823922279,150.0
32.34748435020447,299.6378783292115,0,0.3621216707884969,150.0
33.50095558166504,299.76007608132585,0,0.23992391867415108,150.0
34.653627157211304,299.8212195312047,0,0.17878046879530984,150.0
35.80798268318176,299.9435966050773,0,0.0,150.0
36.961174964904785,300.0048306408971,0,0.0,150.0
38.11463451385498,300.15681307350343,0,-0.15681307350342877,149.81912246296724
39.267778396606445,300.18871722366384,0,-0.18871722366384347,149.60150435092945
40.42152738571167,300.31146408328704,0,-0.311464083287035,149.24215297969445
41.57444763183594,300.4022173969256,0,-0.4022173969256073,148.7784283994355
42.72656488418579,300.49582224907306,0,-0.4958222490730577,148.20718303217953
43.885159730911255,300.5573392426349,0,-0.557339242634896,147.56145265778486
45.04174327850342,300.68047089956633,0,-0.6804708995663304,146.7744312107312
46.1959662437439,300.7420859853379,0,-0.7420859853378943,145.9178985242711
47.348822832107544,300.8654157310184,0,-0.8654157310184019,144.92019829709298
48.50146746635437,300.92713081616415,0,-0.9271308161641514,143.8515459365965
49.655728340148926,301.05066247777694,0,-1.0506624777769389,142.63880734693453
50.80948185920715,301.11247948239384,0,-1.1124794823938373,141.35528022924257
51.963465452194214,301.17433088914237,0,-1.174330889142368,140.00012165043438
53.1176278591156,301.2981377708134,0,-1.2981377708134119,138.5018598363568
54.27059721946716,301.36009367789376,0,-1.360093677893758,136.93371349853743
55.42345905303955,301.42208485143004,0,-1.4220848514300428,135.29424614922226
56.57575345039368,301.54617386786276,0,-1.5461738678627626,133.51259866394864
57.72843050956726,301.60827214706853,0,-1.6082721470685328,131.6587802551149
58.88497710227966,301.6704065653581,0,-1.670406565358121,129.72687723350552
60.03740310668945,301.79478469768463,0,-1.7947846976846336,127.65852067557698
61.18947505950928,301.857028852329,0,-1.8570288523289946,125.51908981923155
62.34387445449829,301.9193100272812,3347,-1.919310027281199,123.30343948494179
63.49756360054016,302.04398432540614,13859,-2.043984325406143,120.945316954041
64.6518702507019,302.10637789363363,20362,-2.106377893633635,118.51391094366602
65.8058729171753,302.1688093722881,26939,-2.168809372288081,116.0110991449731
66.95911264419556,302.2312789853246,33588,-2.231278985324593,113.43789957703132
68.11198687553406,302.3563335132683,44481,-2.3563335132682823,110.72134338914499
69.26843476295471,302.4189188790041,51360,-2.4189188790040816,107.92398976167878
70.43079352378845,302.4815432807889,58328,-2.4815432807889124,105.03954618886569
71.58855605125427,302.54420694552545,65359,-2.5442069455254455,102.09395872521804
72.74301743507385,302.6069101007207,65535,-2.606910100720711,99.08438168284677
73.89761066436768,302.66965297449076,65535,-2.6696529744907593,96.00201843393562
75.05043959617615,302.69819960895137,65535,-2.69819960895137,92.89145586094217
76.20450162887573,302.76096227336296,65535,-2.7609622733629635,89.70513412753805
77.35792303085327,302.732435795566,65535,-2.732435795566005,86.5534842014027
78.5115270614624,302.732435795566,65535,-2.732435795566005,83.40133525425709
79.66538405418396,302.732435795566,65535,-2.732435795566005,80.24849510438057
80.81851387023926,302.732435795566,65535,-2.732435795566005,77.09764191805662
81.97307848930359,302.732435795566,65535,-2.732435795566005,73.94286822463121
83.12659668922424,302.76096227336296,65535,-2.7609622733629635,70.75804799301272
84.27968573570251,302.732435795566,65535,-2.732435795566005,67.60730620694042
