Time,Temperature,DAC,Error,Integral
0.0004048347473144531,313.83918209367175,65535,-3.678932093671733,-0.0014876052930038594
1.0812723636627197,313.83918209367175,65535,-3.678932093671733,-3.977925846427548
2.162226676940918,313.83918209367175,65535,-3.678932093671733,-7.9546833613396
3.2431533336639404,313.83918209367175,65535,-3.678932093671733,-11.931339129663217
4.324570417404175,313.83918209367175,65535,-3.678932093671733,-15.909799145680058
5.404991149902344,313.83918209367175,65535,-3.678932093671733,-19.884593653135894
6.485775470733643,313.7660083071717,65535,-3.6057583071716977,-23.78164069623427
7.566701889038086,313.7660083071717,65535,-3.6057583071716977,-27.679200108476866
8.648252010345459,313.6929256588299,65535,-3.5326756588298736,-31.49996589582392
9.729339838027954,313.61993371787554,65535,-3.459683717875521,-35.24018785085046
10.810570240020752,313.54703205565744,65535,-3.38678205565742,-38.90207957435093
11.891679048538208,313.54703205565744,65535,-3.38678205565742,-42.56355948725102
12.972997665405273,313.4742202456283,65535,-3.3139702456282976,-46.14701720959242
14.05410385131836,313.40149786332813,65535,-3.2412478633281125,-49.65115032471402
15.135574102401733,313.3288644863689,65535,-3.168614486368881,-53.07791262887379
16.215861082077026,313.1838630691851,65535,-3.023613069185103,-56.34428245909051
17.297181606292725,313.1114941944021,65535,-2.9512441944020793,-59.5355233784699
18.37841296195984,313.0392126558122,65535,-2.878962655812188,-62.648348073728705
19.458624601364136,312.9670180411527,65535,-2.8067680411526794,-65.68025158088983
20.53952145576477,312.8228879444558,65535,-2.662637944455753,-68.55828855945983
21.62030863761902,312.67910064552785,65535,-2.5188506455278343,-71.2806300501516
22.70135188102722,312.60733453533567,65535,-2.447084535335648,-73.92603425312491
23.782221794128418,312.46405539043894,65535,-2.3038053904389244,-76.4161481852907
24.863296031951904,312.3925415601783,65535,-2.2322915601782825,-78.82942108231023
25.944212675094604,312.3211110307868,65535,-2.160861030786805,-81.16513173400618
27.025167226791382,312.17849830393993,65535,-2.018248303939913,-83.34676642460433
28.105822801589966,312.1073153257237,65535,-1.9470653257236563,-85.45087342334462
29.187060594558716,311.8942552853102,65535,-1.734005285310161,-87.32574547102952
30.268423318862915,311.8942552853102,65535,-1.734005285310161,-89.2008341503104
31.34838104248047,311.7526188337488,65535,-1.5923688337487647,-90.92052517116525
32.42846345901489,311.6819205388783,65535,-1.5216705388782543,-92.56405476396611
33.50899124145508,311.6113016945819,65535,-1.4510516945819063,-94.13195643371877
34.58967971801758,311.5407619254833,65535,-1.3805119254832903,-95.62385976334566
35.671767473220825,311.3999181198772,65535,-1.2396681198771944,-96.9652894563806
