Time,Temperature,DAC,Error,Integral
0.0008707046508789062,300.2820805180936,20581,-0.2820805180936077,-0.5641610361872154
2.0816152095794678,300.2820805180936,20827,-0.2820805180936077,-1.1283220723744307
4.162585735321045,300.40499874086544,30042,-0.4049987408654374,-1.9383195541053055
6.243925094604492,300.40499874086544,30396,-0.4049987408654374,-2.7483170358361804
8.32496452331543,300.52804498310695,39728,-0.5280449831069518,-3.804407002050084
10.405949115753174,300.65122092839357,49176,-0.6512209283935704,-5.106848858837225
12.486549854278564,300.77452826767376,58742,-0.7745282676737588,-6.655905394184742
14.56761646270752,300.8979686994065,65535,-0.8979686994064764,-8.451842792997695
16.649066925048828,300.8979686994065,65535,-0.8979686994064764,-10.247780191810648
18.729728937149048,301.02154392970004,65535,-1.0215439297000444,-12.290868051210737
20.810458183288574,301.02154392970004,65535,-1.0215439297000444,-14.333955910610825
22.895557641983032,301.02154392970004,65535,-1.0215439297000444,-16.377043770010914
24.977174758911133,301.02154392970004,65535,-1.0215439297000444,-18.420131629411003
27.058629274368286,301.02154392970004,65535,-1.0215439297000444,-20.46321948881109
29.140204668045044,301.02154392970004,65535,-1.0215439297000444,-22.50630734821118
31.220832347869873,301.02154392970004,65535,-1.0215439297000444,-24.54939520761127
33.30190873146057,301.02154392970004,65535,-1.0215439297000444,-26.592483067011358
35.38291335105896,300.8979686994065,65535,-0.8979686994064764,-28.38842046582431
37.46404480934143,300.8979686994065,65535,-0.8979686994064764,-30.184357864637263
39.54475498199463,300.8979686994065,65535,-0.8979686994064764,-31.980295263450216
41.629398822784424,300.77452826767376,65535,-0.7745282676737588,-33.529351798797734
43.71032214164734,300.77452826767376,65535,-0.7745282676737588,-35.07840833414525
45.79180383682251,300.77452826767376,65535,-0.7745282676737588,-36.62746486949277
47.87318205833435,300.65122092839357,63517,-0.6512209283935704,-37.92990672627991
49.953227519989014,300.65122092839357,64086,-0.6512209283935704,-39.23234858306705
52.03352689743042,300.52804498310695,55667,-0.5280449831069518,-40.288438549280954
54.11506271362305,300.52804498310695,56129,-0.5280449831069518,-41.34452851549486
56.19542980194092,300.52804498310695,56590,-0.5280449831069518,-42.40061848170876
58.27686953544617,300.40499874086544,48074,-0.4049987408654374,-43.210615963439636
60.358173847198486,300.40499874086544,48428,-0.4049987408654374,-44.02061344517051
62.44256830215454,300.2820805180936,39813,-0.2820805180936077,-44.58477448135773
64.52353501319885,300.2820805180936,40060,-0.2820805180936077,-45.14893551754494
66.6049439907074,300.2820805180936,40306,-0.2820805180936077,-45.71309655373216
68.6857271194458,300.2820805180936,40553,-0.2820805180936077,-46.27725758991937
70.76660680770874,300.2820805180936,40799,-0.2820805180936077,-46.84141862610659
72.8478136062622,300.2820805180936,41046,-0.2820805180936077,-47.4055796622938
74.92875075340271,300.40499874086544,50261,-0.4049987408654374,-48.21557714402468
77.01130104064941,300.40499874086544,50615,-0.4049987408654374,-49.02557462575555
79.09261536598206,300.40499874086544,50968,-0.4049987408654374,-49.83557210748643
81.17373895645142,300.52804498310695,60300,-0.5280449831069518,-50.89166207370033
83.2592089176178,300.52804498310695,60761,-0.5280449831069518,-51.947752039914235
85.33984589576721,300.52804498310695,61223,-0.5280449831069518,-53.00384200612814
87.42136693000793,300.52804498310695,61684,-0.5280449831069518,-54.05993197234204
89.50405597686768,300.52804498310695,62146,-0.5280449831069518,-55.116021938555946
91.58479762077332,300.52804498310695,62607,-0.5280449831069518,-56.17211190476985
93.66587257385254,300.52804498310695,63068,-0.5280449831069518,-57.22820187098375
95.74666094779968,300.40499874086544,54552,-0.4049987408654374,-58.03819935271463
97.82784867286682,300.40499874086544,54906,-0.4049987408654374,-58.8481968344455
99.90848135948181,300.40499874086544,55260,-0.4049987408654374,-59.65819431617638
101.99025082588196,300.40499874086544,55614,-0.4049987408654374,-60.46819179790725
104.07166361808777,300.2820805180936,46999,-0.2820805180936077,-61.03235283409447
106.152822971344,300.2820805180936,47246,-0.2820805180936077,-61.59651387028168
108.23343801498413,300.2820805180936,47492,-0.2820805180936077,-62.1606749064689
110.31449103355408,300.1592886384526,38780,-0.1592886384526082,-62.479252183374115
112.39582061767578,300.1592886384526,38919,-0.1592886384526082,-62.79782946027933
114.47686338424683,300.1592886384526,39058,-0.1592886384526082,-63.11640673718455
116.55772376060486,300.1592886384526,39197,-0.1592886384526082,-63.434984014089764
118.63888096809387,300.2820805180936,48295,-0.2820805180936077,-63.99914505027698
120.71984481811523,300.2820805180936,48542,-0.2820805180936077,-64.5633060864642
122.8006386756897,300.2820805180936,48788,-0.2820805180936077,-65.12746712265141
124.8818051815033,300.40499874086544,58003,-0.4049987408654374,-65.93746460438228
126.96267819404602,300.40499874086544,58357,-0.4049987408654374,-66.74746208611316
129.0440378189087,300.40499874086544,58711,-0.4049987408654374,-67.55745956784403
131.12488675117493,300.40499874086544,59065,-0.4049987408654374,-68.36745704957491
133.20587491989136,300.40499874086544,59419,-0.4049987408654374,-69.17745453130578
135.287015914917,300.40499874086544,59773,-0.4049987408654374,-69.98745201303666
137.3677864074707,300.40499874086544,60127,-0.4049987408654374,-70.79744949476753
139.44851922988892,300.40499874086544,60481,-0.4049987408654374,-71.60744697649841
141.5297737121582,300.40499874086544,60834,-0.4049987408654374,-72.41744445822928
143.6108160018921,300.2820805180936,52220,-0.2820805180936077,-72.9816054944165
145.69170117378235,300.2820805180936,52466,-0.2820805180936077,-73.54576653060371
147.77258849143982,300.2820805180936,52713,-0.2820805180936077,-74.10992756679093
149.85354709625244,300.2820805180936,52959,-0.2820805180936077,-74.67408860297814
151.93500757217407,300.1592886384526,44247,-0.1592886384526082,-74.99266587988336
154.01563000679016,300.1592886384526,44386,-0.1592886384526082,-75.0
156.0970320701599,300.1592886384526,44389,-0.1592886384526082,-75.0
158.17777729034424,300.1592886384526,44389,-0.1592886384526082,-75.0
160.25891017913818,300.1592886384526,44389,-0.1592886384526082,-75.0
162.3396646976471,300.1592886384526,44389,-0.1592886384526082,-75.0
164.42079401016235,300.1592886384526,44389,-0.1592886384526082,-75.0
166.505793094635,300.1592886384526,44389,-0.1592886384526082,-75.0
168.58660125732422,300.1592886384526,44389,-0.1592886384526082,-75.0
170.66778373718262,300.1592886384526,44389,-0.1592886384526082,-75.0
172.7491798400879,300.2820805180936,53348,-0.2820805180936077,-75.0
174.83075261116028,300.2820805180936,53348,-0.2820805180936077,-75.0
176.9115867614746,300.2820805180936,53348,-0.2820805180936077,-75.0
178.99239230155945,300.2820805180936,53348,-0.2820805180936077,-75.0
181.07498455047607,300.2820805180936,53348,-0.2820805180936077,-75.0
183.15517401695251,300.2820805180936,53348,-0.2820805180936077,-75.0
185.2368664741516,300.2820805180936,53348,-0.2820805180936077,-75.0
187.3178014755249,300.2820805180936,53348,-0.2820805180936077,-75.0
189.39829921722412,300.2820805180936,53348,-0.2820805180936077,-75.0
191.47979140281677,300.2820805180936,53348,-0.2820805180936077,-75.0
193.56062078475952,300.2820805180936,53348,-0.2820805180936077,-75.0
195.64162063598633,300.1592886384526,44389,-0.1592886384526082,-75.0
197.72259426116943,300.1592886384526,44389,-0.1592886384526082,-75.0
199.8038010597229,300.1592886384526,44389,-0.1592886384526082,-75.0
201.88448119163513,300.1592886384526,44389,-0.1592886384526082,-75.0
203.96558928489685,300.1592886384526,44389,-0.1592886384526082,-75.0
206.04654240608215,300.1592886384526,44389,-0.1592886384526082,-75.0
208.12930011749268,300.1592886384526,44389,-0.1592886384526082,-75.0
210.21073698997498,300.1592886384526,44389,-0.1592886384526082,-75.0
212.2916440963745,300.1592886384526,44389,-0.1592886384526082,-75.0
214.37287712097168,300.2820805180936,53348,-0.2820805180936077,-75.0
216.45337915420532,300.2820805180936,53348,-0.2820805180936077,-75.0
218.5347924232483,300.2820805180936,53348,-0.2820805180936077,-75.0
220.61605024337769,300.2820805180936,53348,-0.2820805180936077,-75.0
222.6964168548584,300.2820805180936,53348,-0.2820805180936077,-75.0
224.77885556221008,300.2820805180936,53348,-0.2820805180936077,-75.0
226.85976576805115,300.2820805180936,53348,-0.2820805180936077,-75.0
228.94048047065735,300.2820805180936,53348,-0.2820805180936077,-75.0
231.021381855011,300.2820805180936,53348,-0.2820805180936077,-75.0
233.10306119918823,300.2820805180936,53348,-0.2820805180936077,-75.0
235.18410420417786,300.2820805180936,53348,-0.2820805180936077,-75.0
237.2641053199768,300.2820805180936,53348,-0.2820805180936077,-75.0
239.34462428092957,300.1592886384526,44389,-0.1592886384526082,-75.0
241.42552280426025,300.1592886384526,44389,-0.1592886384526082,-75.0
243.50653982162476,300.1592886384526,44389,-0.1592886384526082,-75.0
245.58820343017578,300.1592886384526,44389,-0.1592886384526082,-75.0
247.66969561576843,300.1592886384526,44389,-0.1592886384526082,-75.0
249.75004053115845,300.1592886384526,44389,-0.1592886384526082,-75.0
251.8301305770874,300.1592886384526,44389,-0.1592886384526082,-75.0
253.91368985176086,300.1592886384526,44389,-0.1592886384526082,-75.0
255.99474382400513,300.2820805180936,53348,-0.2820805180936077,-75.0
258.07638907432556,300.2820805180936,53348,-0.2820805180936077,-75.0
260.1573326587677,300.2820805180936,53348,-0.2820805180936077,-75.0
262.240802526474,300.2820805180936,53348,-0.2820805180936077,-75.0
