Time,Temperature,DAC,Error,Integral
0.0008966922760009766,299.669351270161,0,0.3306487298390266,0.6612974596780532
2.084094524383545,299.669351270161,0,0.3306487298390266,1.3225949193561064
4.166174411773682,299.54716620496947,0,0.45283379503052856,2.2282625094171635
6.247488737106323,299.669351270161,0,0.3306487298390266,2.8895599690952167
8.328128814697266,299.669351270161,0,0.3306487298390266,3.55085742877327
10.40879774093628,299.79165440064406,0,0.20834559935593688,3.9675486274851437
12.492130994796753,299.9140772385809,0,0.0859227614191127,4.139394150323369
14.573128461837769,300.03662143270515,2671,-0.03662143270514662,-0.07324286541029323
16.653742790222168,300.1592886384526,11654,-0.1592886384526082,-0.39182014231550966
18.73525071144104,300.2820805180936,20752,-0.2820805180936077,-0.955981178502725
20.815653324127197,300.40499874086544,29967,-0.4049987408654374,-1.7659786602335998
22.89682388305664,300.52804498310695,39298,-0.5280449831069518,-2.8220686264475034
24.978729963302612,300.77452826767376,57744,-0.7745282676737588,-4.371125161795021
27.062216758728027,300.8979686994065,65535,-0.8979686994064764,-6.167062560607974
29.142594575881958,301.02154392970004,65535,-1.0215439297000444,-8.210150420008063
31.223524570465088,301.145255672452,65535,-1.145255672451981,-10.500661764912024
33.30412721633911,301.145255672452,65535,-1.145255672451981,-12.791173109815986
35.384928941726685,301.145255672452,65535,-1.145255672451981,-15.081684454719948
37.4872522354126,301.2691056494904,65535,-1.2691056494904274,-17.619895753700803
39.56829309463501,301.2691056494904,65535,-1.2691056494904274,-20.158107052681657
41.64948320388794,301.145255672452,65535,-1.145255672451981,-22.44861839758562
43.730024337768555,301.145255672452,65535,-1.145255672451981,-24.73912974248958
45.81106376647949,301.145255672452,65535,-1.145255672451981,-27.029641087393543
47.89187741279602,301.145255672452,65535,-1.145255672451981,-29.320152432297505
49.97286677360535,301.02154392970004,65535,-1.0215439297000444,-31.363240291697593
52.056862115859985,301.02154392970004,65535,-1.0215439297000444,-33.40632815109768
54.13794541358948,301.02154392970004,65535,-1.0215439297000444,-35.44941601049777
56.21891403198242,300.8979686994065,65535,-0.8979686994064764,-37.245353409310724
58.29989242553711,300.8979686994065,65535,-0.8979686994064764,-39.04129080812368
60.381089210510254,300.8979686994065,65535,-0.8979686994064764,-40.83722820693663
62.46211647987366,300.77452826767376,65535,-0.7745282676737588,-42.38628474228415
64.54270076751709,300.77452826767376,65535,-0.7745282676737588,-43.935341277631665
66.62475943565369,300.65122092839357,65535,-0.6512209283935704,-45.237783134418805
68.70630526542664,300.65122092839357,65535,-0.6512209283935704,-46.540224991205946
70.78716230392456,300.52804498310695,58860,-0.5280449831069518,-47.59631495741985
72.8688006401062,300.52804498310695,59322,-0.5280449831069518,-48.65240492363375
74.95083355903625,300.52804498310695,59783,-0.5280449831069518,-49.70849488984766
77.03188586235046,300.40499874086544,51267,-0.4049987408654374,-50.51849237157853
79.11310362815857,300.40499874086544,51621,-0.4049987408654374,-51.32848985330941
81.19414210319519,300.2820805180936,43006,-0.2820805180936077,-51.89265088949662
83.27488231658936,300.2820805180936,43253,-0.2820805180936077,-52.45681192568384
85.35589075088501,300.2820805180936,43499,-0.2820805180936077,-53.02097296187105
87.43740129470825,300.2820805180936,43746,-0.2820805180936077,-53.58513399805827
89.5176613330841,300.1592886384526,35033,-0.1592886384526082,-53.903711274963484
91.59860706329346,300.1592886384526,35172,-0.1592886384526082,-54.2222885518687
93.67960786819458,300.2820805180936,44270,-0.2820805180936077,-54.786449588055916
95.7604627609253,300.2820805180936,44517,-0.2820805180936077,-55.35061062424313
97.84068703651428,300.2820805180936,44763,-0.2820805180936077,-55.91477166043035
99.9230055809021,300.40499874086544,53978,-0.4049987408654374,-56.72476914216122
102.00405049324036,300.40499874086544,54332,-0.4049987408654374,-57.5347666238921
104.08441948890686,300.52804498310695,63664,-0.5280449831069518,-58.590856590106
106.16607594490051,300.52804498310695,64125,-0.5280449831069518,-59.646946556319904
108.24764108657837,300.52804498310695,64587,-0.5280449831069518,-60.70303652253381
