10.000000,19.894062,-4.985170
10.471285,19.922045,-6.190453
10.964781,19.969616,-6.972719
11.481536,20.059855,-7.425132
12.022644,20.170105,-7.467122
12.589254,20.242556,-7.083366
13.182567,20.286921,-6.303312
13.803842,20.279636,-5.544666
14.454397,20.209625,-4.952594
15.135612,20.111942,-5.023280
15.848931,20.023560,-5.434901
16.595869,19.981247,-6.398087
17.378008,19.969219,-6.589937
18.197008,19.948635,-6.596387
19.054607,19.890469,-6.809868
19.952623,19.829163,-7.569655
20.892961,19.852180,-9.240482
21.877616,19.984272,-10.271826
22.908676,20.110363,-9.830697
23.988329,20.121073,-8.934123
25.118864,20.016949,-8.819660
26.302679,19.923391,-9.748800
27.542287,19.889240,-10.227346
28.840315,19.814711,-10.339162
30.199517,19.744667,-11.687971
31.622776,19.857218,-13.351453
33.113112,19.984467,-12.980028
34.673685,19.916906,-12.293622
36.307805,19.806696,-13.280342
38.018939,19.739273,-13.644479
39.810717,19.625715,-14.916817
41.686938,19.737659,-16.664280
43.651583,19.815006,-16.021254
45.708818,19.678934,-16.478952
47.863009,19.594727,-17.025791
50.118723,19.554192,-17.239944
52.480746,19.537592,-19.308361
54.954087,19.571960,-20.096542
57.543993,19.453293,-19.861435
60.255958,19.312180,-21.715534
63.095734,19.458721,-24.242273
66.069344,19.574787,-23.735519
69.183097,19.381651,-23.111603
72.443596,19.233620,-25.177456
75.857757,19.149168,-25.698902
79.432823,18.923733,-26.940529
83.176377,19.057270,-29.665424
87.096358,19.042000,-28.675005
91.201083,18.792339,-29.932457
95.499258,18.674271,-30.952868
100.000000,18.446545,-32.849205
104.712854,18.466516,-35.015408
109.647819,18.492283,-35.549408
114.815362,18.192963,-34.834904
120.226443,17.935570,-37.602943
125.892541,18.180933,-41.033539
131.825673,18.223146,-39.935837
138.038426,17.767630,-38.942379
144.543977,17.547497,-41.858936
151.356124,17.326317,-42.542793
158.489319,16.912624,-44.405647
165.958690,17.122025,-47.627396
173.780082,16.947292,-45.836540
181.970085,16.500406,-47.179623
190.546071,16.234583,-48.476318
199.526231,15.866059,-51.119583
208.929613,16.065676,-52.198853
218.776162,15.539614,-51.316753
229.086765,15.242080,-53.242531
239.883291,14.899233,-56.266518
251.188643,14.552866,-56.281528
263.026799,14.687088,-58.901833
275.422870,14.533469,-58.446766
288.403150,13.846966,-57.759842
301.995172,13.619761,-61.281696
316.227766,13.820442,-63.053131
331.131121,13.418997,-60.855492
346.736850,12.683368,-61.545135
363.078054,12.680288,-64.620575
380.189396,12.280640,-63.833878
398.107170,11.683661,-65.512527
416.869383,11.791887,-67.333649
436.515832,11.162643,-65.685852
457.088189,10.839207,-68.385651
478.630092,10.486897,-68.203278
501.187233,9.960810,-69.343536
524.807460,10.127738,-71.563049
549.540873,9.913866,-70.486099
575.439937,9.014430,-69.396927
602.559586,8.646193,-72.750732
630.957344,8.920729,-74.264137
660.693448,8.443378,-71.505051
691.830970,7.546622,-71.766876
724.435960,7.455081,-74.444450
758.577575,7.045595,-73.360367
794.328234,6.341244,-74.927368
831.763771,6.428950,-76.609100
870.963589,5.756660,-75.100952
912.010839,5.466634,-77.487946
954.992586,5.124840,-76.635460
1000.000000,4.552283,-78.465218
1047.128548,4.788507,-80.073380
1096.478196,4.608676,-78.054138
1148.153621,3.610648,-76.038597
1202.264434,3.076725,-78.714211
1258.925411,3.239540,-80.198662
1318.256738,2.716822,-78.042336
1380.384264,1.858764,-79.037201
1445.439770,1.933276,-81.383736
1513.561248,1.501229,-79.541206
1584.893192,0.750722,-80.803085
1659.586907,0.846353,-82.022247
1737.800828,-0.705556,-80.011520
1819.700858,-0.681554,-82.288574
1905.460717,-0.778196,-81.537071
1995.262314,-1.237548,-83.083878
2089.296130,-1.261258,-82.422012
2187.761623,-1.981107,-82.657700
2290.867652,-2.189874,-82.980713
2398.832919,-2.650162,-84.493362
2511.886431,-3.088210,-84.762360
2630.267991,-2.864218,-85.105362
2754.228703,-3.228052,-82.947632
2884.031503,-4.239630,-81.898529
3019.951720,-4.512990,-84.793922
3162.277660,-4.267550,-85.294922
3311.311214,-4.912790,-82.101410
3467.368504,-5.799581,-83.050903
3630.780547,-5.809577,-84.603760
3801.893963,-6.330266,-82.868027
3981.071705,-7.005538,-84.349686
4168.693834,-6.931966,-85.274612
4365.158322,-7.694454,-84.250832
4570.881896,-7.847781,-86.092796
4786.300923,-8.263602,-84.394043
5011.872336,-8.744228,-86.265099
5248.074602,-8.470796,-86.998810
5495.408738,-8.747311,-84.181534
5754.399373,-9.854610,-82.359161
6025.595860,-10.396901,-84.762375
6309.573444,-10.260883,-85.905380
6606.934480,-10.887872,-84.074951
6918.309709,-11.636937,-85.709877
7244.359600,-11.412271,-86.843750
7585.775750,-12.087476,-85.716431
7943.282347,-12.729206,-87.643311
8317.637711,-12.519230,-87.450897
8709.635899,-13.363809,-84.764099
9120.108393,-13.867649,-86.605820
9549.925860,-14.331619,-86.920334
10000.000000,-14.651865,-88.988663
10471.285480,-14.673906,-89.057602
10964.781961,-15.022305,-87.171143
11481.536214,-15.990008,-86.152649
12022.644346,-16.251514,-88.783470
12589.254117,-15.803573,-88.394463
13182.567385,-16.356497,-84.303429
13803.842646,-17.512545,-83.840744
14454.397707,-17.757484,-86.596664
15135.612484,-18.293930,-87.087135
15848.931924,-18.735981,-89.702019
16595.869074,-18.335093,-89.173660
17378.008287,-19.204712,-86.503372
18197.008586,-19.749836,-88.029030
19054.607179,-20.145462,-87.344757
19952.623149,-20.633652,-89.194321
20892.961308,-20.745979,-88.249290
21877.616239,-21.577526,-87.521889
22908.676527,-21.832130,-87.997566
23988.329190,-22.159836,-90.145279
25118.864315,-22.623215,-90.019363
26302.679918,-22.632492,-89.952255
27542.287033,-22.962166,-87.628624
28840.315031,-23.935831,-87.478943
30199.517204,-24.116287,-89.572739
31622.776601,-23.957438,-89.150520
33113.112148,-24.601490,-85.549942
34673.685045,-25.644981,-84.953171
36307.805477,-25.611683,-87.580292
38018.939632,-26.223064,-87.813850
39810.717055,-26.613264,-90.406128
41686.938347,-26.730728,-90.087616
43651.583224,-27.482773,-88.295990
45708.818961,-27.646706,-89.796982
47863.009232,-28.000084,-87.315117
50118.723362,-28.610752,-88.575066
52480.746024,-28.105036,-89.556198
54954.087385,-28.742710,-88.498795
57543.993733,-29.794239,-86.376854
60255.958607,-30.262684,-88.510345
63095.734448,-29.638067,-88.791664
66069.344800,-30.112896,-83.419838
69183.097091,-30.951437,-89.323181
72443.596007,-30.476601,-90.282852
75857.757502,-31.414831,-87.334183
79432.823472,-32.351028,-89.815636
83176.377110,-32.848839,-91.064362
87096.358995,-33.584946,-95.820969
91201.083935,-32.784859,-96.050064
95499.258602,-33.863068,-94.168060
100000.000000,-25.499046,-111.229324
