10.000000,-28.137619,116.451279
10.471285,-23.165493,88.112404
10.964781,-22.363033,87.968292
11.481536,-21.492517,89.329178
12.022644,-21.060951,91.559753
12.589254,-21.215893,94.600037
13.182567,-21.857712,96.846992
13.803842,-22.544762,95.344955
14.454397,-22.472523,90.503067
15.135612,-21.448030,86.687820
15.848931,-19.926817,84.775665
16.595869,-18.655462,86.235359
17.378008,-18.164383,89.990845
18.197008,-18.570835,93.921021
19.054607,-19.266037,93.603386
19.952623,-19.069138,90.027458
20.892961,-18.056847,87.070557
21.877616,-17.255445,87.318634
22.908676,-17.300484,88.296059
23.988329,-17.589355,85.947594
25.118864,-16.860086,82.512695
26.302679,-15.607212,82.088684
27.542287,-15.146366,85.198997
28.840315,-15.556063,86.113655
30.199517,-15.238650,83.666473
31.622776,-14.447569,82.862747
33.113112,-14.467596,83.009331
34.673685,-14.263763,80.031006
36.307805,-13.198322,79.004494
38.018939,-13.003085,81.156006
39.810717,-12.951399,79.948952
41.686938,-12.284866,79.159904
43.651583,-12.377356,77.880402
45.708818,-11.611502,75.163895
47.863009,-11.244445,76.828445
50.118723,-10.954142,74.170425
52.480746,-9.934248,73.919937
54.954087,-9.574039,76.057541
57.543993,-9.973294,75.756622
60.255958,-9.634729,73.325226
63.095734,-8.943668,72.852638
66.069344,-8.982933,72.283340
69.183097,-8.782374,68.968178
72.443596,-7.799194,68.156021
75.857757,-7.674563,69.852524
79.432823,-7.698187,67.778763
83.176377,-7.105469,66.912689
87.096358,-7.174458,64.850662
91.201083,-6.474110,62.598698
95.499258,-6.192796,63.610413
100.000000,-6.070155,61.503502
104.712854,-5.149848,61.022995
109.647819,-4.908662,62.553268
114.815362,-5.319454,60.688850
120.226443,-5.063015,57.511887
125.892541,-4.447821,57.188995
131.825673,-4.521961,55.843239
138.038426,-4.381414,52.215645
144.543977,-3.656523,51.654366
151.356124,-3.638556,51.790813
158.489319,-3.628897,48.979019
165.958690,-3.201839,48.480396
173.780082,-3.274554,45.942802
181.970085,-2.811774,43.767525
190.546071,-2.678210,43.852493
199.526231,-2.589403,41.690353
208.929613,-2.429941,41.091743
218.776162,-2.160628,37.899429
229.086765,-1.979861,38.666515
239.883291,-2.011899,36.300049
251.188643,-1.673476,34.525551
263.026799,-1.277738,35.332073
275.422870,-1.422840,35.623760
288.403150,-1.679001,32.752945
301.995172,-1.494220,30.435318
316.227766,-1.271407,30.116879
331.131121,-1.290246,27.566704
346.736850,-1.101230,25.608164
363.078054,-0.831947,26.277977
380.189396,-0.980119,25.408276
398.107170,-0.979481,23.237196
416.869383,-0.839987,22.251507
436.515832,-0.804001,20.440456
457.088189,-0.581617,20.169266
478.630092,-0.685940,19.622295
501.187233,-0.498413,18.370533
524.807460,-0.357481,19.579735
549.540873,-0.503824,18.961777
575.439937,-0.655468,16.618475
602.559586,-0.580778,14.778843
630.957344,-0.464621,14.175464
660.693448,-0.425858,12.894879
691.830970,-0.307977,11.937183
724.435960,-0.227774,12.636856
758.577575,-0.356217,11.728625
794.328234,-0.374357,10.358166
831.763771,-0.296626,9.068624
870.963589,-0.219890,8.242539
912.010839,-0.136899,8.246101
954.992586,-0.245015,8.032393
1000.000000,-0.272316,6.672207
1047.128548,-0.182359,6.905051
1096.478196,-0.231828,6.586290
1148.153621,-0.279089,5.595389
1202.264434,-0.244856,4.418740
1258.925411,-0.182049,3.635199
1318.256738,-0.124548,2.970469
1380.384264,-0.067688,2.598646
1445.439770,-0.075968,2.809081
1513.561248,-0.151741,2.207302
1584.893192,-0.173262,1.155298
1659.586907,-0.127662,-0.955150
1737.800828,0.077811,-0.886843
1819.700858,-0.063616,-0.515095
1905.460717,-0.120840,-1.013596
1995.262314,-0.155100,-1.885096
2089.296130,-0.079283,-2.683318
2187.761623,-0.045792,-2.681048
2290.867652,-0.106350,-3.135951
2398.832919,-0.159262,-4.083471
2511.886431,-0.109401,-4.302323
2630.267991,-0.136470,-4.828614
2754.228703,-0.148877,-5.526538
2884.031503,-0.200064,-6.050550
3019.951720,-0.219304,-7.574309
3162.277660,-0.118920,-9.238070
3311.311214,0.119907,-9.002901
3467.368504,-0.093694,-8.630980
3630.780547,-0.174198,-9.428498
3801.893963,-0.210977,-10.024244
3981.071705,-0.299424,-11.165687
4168.693834,-0.182517,-12.709007
4365.158322,-0.103662,-12.343670
4570.881896,-0.232782,-13.278784
4786.300923,-0.302865,-13.935291
5011.872336,-0.346797,-14.171507
5248.074602,-0.372600,-16.105715
5495.408738,-0.318005,-17.152496
5754.399373,-0.368291,-17.106472
6025.595860,-0.480039,-18.707933
6309.573444,-0.348441,-21.356071
6606.934480,-0.266912,-20.754242
6918.309709,-0.450793,-20.217787
7244.359600,-0.603919,-22.458122
7585.775750,-0.649482,-23.068541
7943.282347,-0.814912,-24.023693
8317.637711,-0.671252,-26.614084
8709.635899,-0.710181,-25.698410
9120.108393,-0.964899,-27.187239
9549.925860,-1.056543,-28.595478
10000.000000,-1.214305,-30.346714
10471.285480,-1.240181,-33.106041
10964.781961,-1.202947,-33.852272
11481.536214,-1.412629,-33.273529
12022.644346,-1.643910,-35.545792
12589.254117,-1.405473,-38.626591
13182.567385,-1.397093,-37.521687
13803.842646,-1.849949,-36.607807
14454.397707,-2.089852,-40.177368
15135.612484,-2.278520,-41.243832
15848.931924,-2.603832,-42.461914
16595.869074,-2.378975,-45.596359
17378.008287,-2.581739,-44.025093
18197.008586,-3.085975,-45.891663
19054.607179,-3.337801,-47.836418
19952.623149,-3.626124,-50.202080
20892.961308,-3.432904,-50.919243
21877.616239,-4.014977,-49.981369
22908.676527,-4.315271,-52.893776
23988.329190,-4.582469,-55.935432
25118.864315,-5.015586,-55.670910
26302.679918,-4.928481,-59.288651
27542.287033,-5.123697,-58.760857
28840.315031,-5.720909,-58.610161
30199.517204,-5.876827,-62.349586
31622.776601,-5.499928,-63.910652
33113.112148,-5.867362,-60.722599
34673.685045,-6.813514,-60.477203
36307.805477,-7.149232,-64.148972
38018.939632,-7.625628,-65.829178
39810.717055,-7.927783,-69.017395
41686.938347,-7.729115,-69.344864
43651.583224,-8.412845,-66.372696
45708.818961,-8.861715,-69.466263
47863.009232,-9.252136,-70.562119
50118.723362,-9.822868,-71.764084
52480.746024,-9.618412,-74.492126
54954.087385,-9.790319,-73.910614
57543.993733,-10.599087,-71.920273
60255.958607,-10.951195,-75.227509
63095.734448,-10.881742,-76.165359
66069.344800,-11.444197,-73.651627
69183.097091,-12.404469,-74.943680
72443.596007,-12.411818,-78.263626
75857.757502,-12.805395,-77.505249
79432.823472,-13.396531,-79.333740
83176.377110,-13.275421,-79.841431
87096.358995,-14.071370,-77.187691
91201.083935,-14.674536,-80.070976
95499.258602,-14.941461,-80.698929
100000.000000,-15.380661,-82.476494
