10.000000,4.068400,-80.593628
10.471285,5.256153,-83.693054
10.964781,5.693676,-83.434174
11.481536,5.957829,-81.400513
12.022644,5.689952,-77.949768
12.589254,4.808970,-73.679840
13.182567,3.463949,-70.041008
13.803842,1.960961,-68.649063
14.454397,-1.129718,-72.164932
15.135612,0.751181,-77.922440
15.848931,1.156770,-82.271561
16.595869,1.522168,-82.886002
17.378008,1.203969,-80.577530
18.197008,-1.049890,-77.885880
19.054607,-1.607504,-78.035400
19.952623,-1.632663,-81.809769
20.892961,-1.050181,-83.790924
21.877616,-0.845345,-82.087830
22.908676,-1.598299,-78.612320
23.988329,-2.915573,-77.135178
25.118864,-3.534219,-80.971069
26.302679,-3.379568,-84.087456
27.542287,-3.665934,-83.437332
28.840315,-4.560771,-83.968231
30.199517,-4.657205,-86.046143
31.622776,-4.365996,-84.732208
33.113112,-5.145506,-80.855881
34.673685,-6.280379,-81.488129
36.307805,-6.380885,-84.789757
38.018939,-6.882962,-84.890213
39.810717,-7.131933,-87.465187
41.686938,-6.855316,-85.662842
43.651583,-7.862088,-81.607903
45.708818,-8.390429,-84.893440
47.863009,-8.829006,-85.570107
50.118723,-9.457103,-86.411011
52.480746,-9.375485,-87.780151
54.954087,-9.657696,-86.390060
57.543993,-10.535028,-84.843704
60.255958,-10.558435,-87.689148
63.095734,-10.235707,-86.420303
66.069344,-11.026955,-82.432190
69.183097,-12.264948,-82.128677
72.443596,-12.349562,-85.686974
75.857757,-12.822544,-85.962585
79.432823,-13.052802,-89.480804
83.176377,-12.941831,-87.674675
87.096358,-13.884232,-83.298706
91.201083,-14.670732,-85.604187
95.499258,-15.166408,-88.180878
100.000000,-15.069225,-89.965408
104.712854,-15.209394,-89.751152
109.647819,-15.625551,-88.313240
114.815362,-16.549957,-87.456245
120.226443,-16.884758,-87.897644
125.892541,-16.502083,-87.225784
131.825673,-17.237320,-83.866730
138.038426,-18.445831,-82.849258
144.543977,-18.515429,-86.295143
151.356124,-19.026875,-87.618057
158.489319,-18.854612,-93.518860
165.958690,-18.398170,-89.728516
173.780082,-19.423130,-81.656097
181.970085,-20.808594,-83.060593
190.546071,-21.252548,-86.830048
199.526231,-21.120649,-90.217239
208.929613,-21.182964,-87.356628
218.776162,-22.304529,-87.015289
229.086765,-22.704533,-89.503922
239.883291,-22.763809,-90.107086
251.188643,-24.320242,-84.212799
263.026799,-23.697811,-87.393188
275.422870,-23.374481,-84.614769
288.403150,-24.168480,-97.476486
301.995172,-23.737005,-96.539909
316.227766,-25.656166,-94.432755
331.131121,-26.185686,-88.114151
346.736850,-27.503624,-79.465096
363.078054,-27.566607,-84.907997
380.189396,-27.717733,-86.338898
398.107170,-27.707848,-89.658600
416.869383,-27.223316,-87.916855
436.515832,-28.499144,-92.980789
457.088189,-29.733128,-88.516541
478.630092,-30.150152,-91.389465
501.187233,-30.486202,-89.462852
524.807460,-34.421646,-89.804985
549.540873,-32.093037,-87.366508
575.439937,-31.934168,-98.627892
602.559586,-32.092052,-92.004646
630.957344,-30.216541,-88.574188
660.693448,-29.876064,-76.847641
691.830970,-32.712990,-67.731766
724.435960,-39.726906,-79.317215
758.577575,-37.955452,-102.742554
794.328234,-30.606524,-116.065994
831.763771,-28.789291,-98.860764
870.963589,-31.873814,-115.761398
912.010839,-32.210289,-105.750946
954.992586,-35.601341,-105.203690
1000.000000,-31.997778,-110.453506
1047.128548,-46.048920,-103.302902
1096.478196,-41.486801,-96.102928
1148.153621,-38.098862,-116.078629
1202.264434,-38.102512,-101.752747
1258.925411,-38.332596,-95.482689
1318.256738,-36.368385,-78.568146
1380.384264,-37.574368,-48.272770
1445.439770,-56.878471,-67.629784
1513.561248,-50.644417,-104.036514
1584.893192,-41.377563,-115.722160
1659.586907,-40.764633,-102.491959
1737.800828,-39.670307,-77.909836
1819.700858,-48.001411,-69.664383
1905.460717,-43.278076,-72.503693
1995.262314,-41.312752,-87.835205
2089.296130,-40.100136,-82.683060
2187.761623,-42.824326,-47.184174
2290.867652,-43.350170,-71.297485
2398.832919,-39.294556,-94.705269
2511.886431,-46.844559,-86.120323
2630.267991,-61.120762,-104.080933
2754.228703,-54.983685,-140.241821
2884.031503,-50.766624,-133.925293
3019.951720,-48.768429,-108.809387
3162.277660,-45.027710,-96.405373
3311.311214,-50.440536,-88.824997
3467.368504,-51.162048,-94.654434
3630.780547,-60.559105,-92.354858
3801.893963,-60.798599,-113.986038
3981.071705,-53.405563,-108.549461
4168.693834,-48.017036,-94.344276
4365.158322,-47.769367,-70.697083
4570.881896,-53.596405,-72.257889
4786.300923,-60.385044,-74.341919
5011.872336,-67.699738,-84.489487
5248.074602,-58.872280,87.629181
5495.408738,-54.078735,124.328674
5754.399373,-54.334656,-127.040680
6025.595860,-51.825920,-111.526314
6309.573444,-44.429825,-96.366745
6606.934480,-49.872147,-82.715393
6918.309709,-55.005497,-94.231903
7244.359600,-72.009651,80.992851
7585.775750,-64.561905,-123.619766
7943.282347,-54.094173,-127.203522
8317.637711,-50.838486,-105.813759
8709.635899,-51.454277,-77.837364
9120.108393,-63.642086,-82.305763
9549.925860,-71.226105,-81.858978
10000.000000,-77.570190,-85.009842
10471.285480,-74.782600,-89.446953
10964.781961,-70.103928,-80.369530
11481.536214,-73.817627,-64.069946
12022.644346,-62.202713,-87.679565
12589.254117,-57.684692,-88.478241
13182.567385,-54.213898,-62.797695
13803.842646,-71.475838,-55.381954
14454.397707,-72.870300,-90.879639
15135.612484,-70.750900,-67.285210
15848.931924,-64.327942,-94.040390
16595.869074,-56.402252,-87.907219
17378.008287,-49.393887,-52.302673
18197.008586,-65.516739,50.586128
19054.607179,-64.978531,-113.537674
19952.623149,-57.484863,-121.651871
20892.961308,-54.613003,-95.162155
21877.616239,-57.762779,-113.633270
22908.676527,-53.935101,122.838646
23988.329190,-53.693062,-115.376625
25118.864315,-64.240036,-93.076630
26302.679918,-65.277939,-88.134308
27542.287033,-72.963348,-88.418182
28840.315031,-65.507797,-117.297783
30199.517204,-56.533134,-117.289276
31622.776601,-52.399612,-97.429932
33113.112148,-48.794750,-59.590233
34673.685045,-61.235054,-64.983521
36307.805477,-84.749908,37.104931
38018.939632,-67.710533,99.347885
39810.717055,-58.487785,-118.100502
41686.938347,-57.047585,-94.869919
43651.583224,-59.572350,-65.612534
45708.818961,-73.132004,-56.668510
47863.009232,-76.730743,-66.853058
50118.723362,-69.444595,-103.443428
52480.746024,-64.599884,-87.462128
54954.087385,-64.132477,-94.781738
57543.993733,-56.232456,-132.961395
60255.958607,-57.330513,-108.593948
63095.734448,-58.659462,-86.933289
66069.344800,-50.356327,-54.874245
69183.097091,-60.759789,-79.534187
72443.596007,-62.794617,-113.387589
75857.757502,-58.019630,128.655304
79432.823472,-55.936642,-126.039322
83176.377110,-49.420155,-104.179245
87096.358995,-50.871529,-139.105408
91201.083935,-57.224243,-117.058350
95499.258602,-65.022537,-99.326157
100000.000000,-56.329132,-112.751816
